,식당명,별점,구,주소,음식종류,가격대,리뷰날짜,리뷰평가,리뷰수,맛있다수,괜찮다수,별로다수
748,고양이부엌,,양천구,서울특별시 양천구 목동동로 233-1,기타 한식,가격대 만원 미만,2020-07-25,맛있다,8,4.0,3.0,1.0
749,알리커피,,양천구,서울특별시 양천구 중앙로32길 45,카페 / 디저트,가격대 만원 미만,2021-06-05,괜찮다,4,1.0,3.0,0.0
750,하남돼지집,,양천구,서울특별시 양천구 신정중앙로 68,고기 요리,가격대 만원-2만원,2021-05-03,맛있다,4,4.0,0.0,0.0
751,빨대네집,,양천구,서울특별시 양천구 은행정로1길 2,해산물 요리,가격대 만원-2만원,2022-03-22,맛있다,4,4.0,0.0,0.0
752,커피운,,양천구,서울특별시 양천구 남부순환로79길 47-1 101호,카페 / 디저트,가격대 만원 미만,0,0,0,,,
753,코코이찌방야,,양천구,서울특별시 양천구 목동동로 293,돈부리 / 일본 카레 / 벤토,가격대 만원 미만,2020-12-01,괜찮다,12,4.0,6.0,2.0
754,러브 바리스타,,양천구,서울특별시 양천구 목동중앙북로 65,카페 / 디저트,가격대 만원 미만,2022-07-29,맛있다,5,5.0,0.0,0.0
755,스시범,,양천구,서울특별시 양천구 은행정로 13 성광빌딩 1F,회 / 스시,가격대 만원-2만원,2021-01-23,괜찮다,4,3.0,1.0,0.0
756,항아리보쌈,,양천구,서울특별시 양천구 신목로 48,고기 요리,가격대 만원-2만원,2021-08-28,맛있다,4,4.0,0.0,0.0
757,빕스,,양천구,서울특별시 양천구 목동동로 293 현대41타워 41F,패밀리 레스토랑,가격대 2만원-3만원,2022-03-19,맛있다,4,3.0,0.0,1.0
758,건강한네모의하루,,양천구,서울특별시 양천구 남부순환로83길 센트럴 아이파크위브 상가 147호,베이커리,가격대 만원 미만,2018-03-29,별로,3,1.0,1.0,1.0
759,초한초마,,양천구,서울특별시 양천구 목동로15길 8 삼천리아파트,정통 중식 / 일반 중식,가격대 만원 미만,2022-04-30,맛있다,3,3.0,0.0,0.0
760,구텐,,양천구,서울특별시 양천구 목동동로 293 현대41타워빌딩,스테이크 / 바베큐,0,2019-07-25,별로,3,1.0,1.0,1.0
761,파티세리소나,,양천구,서울특별시 양천구 신목로12길 8 1-2F,베이커리,가격대 만원 미만,2022-02-22,괜찮다,3,1.0,2.0,0.0
762,로컬커피스탠드,,양천구,서울특별시 양천구 신목로 45-1,카페 / 디저트,가격대 만원 미만,2022-07-28,맛있다,3,1.0,0.0,2.0
763,이름없는파스타,,양천구,서울특별시 양천구 목동로21길 2 1F,기타 양식,가격대 만원 미만,2021-09-29,맛있다,6,4.0,1.0,1.0
764,육즙,,양천구,서울특별시 양천구 오목로 337-10 소망빌딩,고기 요리,가격대 만원-2만원,2022-03-05,맛있다,6,5.0,0.0,1.0
765,라헬의부엌,,양천구,서울특별시 양천구 오목로 345 118-119호,카페 / 디저트,가격대 만원 미만,2022-01-30,별로,5,4.0,0.0,1.0
766,37.5익스프레스,,양천구,서울특별시 양천구 목동동로 309 1F,브런치 / 버거 / 샌드위치,가격대 만원-2만원,2022-01-16,별로,4,2.0,1.0,1.0
767,삿뽀로,,양천구,서울특별시 양천구 목동동로 150,정통 일식 / 일반 일식,0,2015-03-24,맛있다,2,2.0,0.0,0.0
768,이탈리아국립피자학교,,양천구,서울특별시 양천구 목동동로 339 목동트윈빌,이탈리안,가격대 만원-2만원,2018-09-07,맛있다,2,2.0,0.0,0.0
769,아마또,,양천구,서울특별시 양천구 신월로38길 11,이탈리안,가격대 만원-2만원,2019-02-22,맛있다,2,2.0,0.0,0.0
770,봉스시,,양천구,서울특별시 양천구 은행정로7길 25,회 / 스시,가격대 만원-2만원,2022-02-22,맛있다,2,1.0,1.0,0.0
771,로바타미숙,,양천구,서울특별시 양천구 목동동로 222-13 1F,회 / 스시,가격대 4만원 이상,2021-06-20,맛있다,1,1.0,0.0,0.0
772,임꺽정김치찌개,,양천구,서울특별시 양천구 목동동로12길 27,탕 / 찌개 / 전골,가격대 만원 미만,2019-04-20,괜찮다,9,6.0,3.0,0.0
773,해밀,,양천구,서울특별시 양천구 목동동로 339 목동 트윈빌 1F,라멘 / 소바 / 우동,가격대 만원 미만,2022-05-11,맛있다,7,6.0,1.0,0.0
774,주전,,양천구,서울특별시 양천구 신정중앙로 86,치킨 / 호프 / 펍,가격대 만원-2만원,2019-01-26,괜찮다,3,2.0,1.0,0.0
775,홍가네달마을,,양천구,서울특별시 양천구 목동중앙본로 80,고기 요리,0,2020-08-04,괜찮다,3,2.0,1.0,0.0
776,878커피,,양천구,서울특별시 양천구 중앙로36길 47,카페 / 디저트,가격대 만원 미만,2022-01-31,별로,3,2.0,0.0,1.0
777,이키이키,,양천구,서울특별시 양천구 목동동로14길 10 1F,라멘 / 소바 / 우동,가격대 만원 미만,2022-07-30,맛있다,3,3.0,0.0,0.0
778,김선장참치,,양천구,서울특별시 양천구 신정중앙로 99,회 / 스시,가격대 2만원-3만원,2021-08-22,괜찮다,2,1.0,1.0,0.0
779,목동장어타운,,양천구,서울특별시 양천구 신정중앙로 67,해산물 요리,가격대 2만원-3만원,2021-05-12,맛있다,2,1.0,1.0,0.0
780,동천홍,,양천구,서울특별시 양천구 목동서로 225,정통 중식 / 일반 중식,가격대 만원 미만,2015-10-03,괜찮다,2,0.0,2.0,0.0
781,라무진,,양천구,서울특별시 양천구 신정중앙로 88,기타 중식,가격대 3만원-4만원,2022-04-22,맛있다,1,1.0,0.0,0.0
782,훈,,양천구,서울특별시 양천구 중앙로 262 202호,이자카야 / 오뎅 / 꼬치,가격대 만원-2만원,2021-12-08,맛있다,1,1.0,0.0,0.0
783,피슈마라홍탕,,양천구,서울특별시 양천구 목동서로 155,기타 중식,가격대 만원-2만원,0,0,1,1.0,0.0,0.0
784,까페온고,,양천구,서울특별시 양천구 목동중앙본로 35,카페 / 디저트,0,0,0,0,,,
785,꽃다운주점,,양천구,서울특별시 양천구 신정중앙로 90 산정빌딩 1F,일반 주점,가격대 만원-2만원,0,0,0,,,
786,꽃다운주점,,양천구,서울특별시 양천구 공항대로 620 2F,일반 주점,가격대 만원-2만원,0,0,0,,,
787,고씨네,,양천구,서울특별시 양천구 목동중앙북로 86,돈부리 / 일본 카레 / 벤토,가격대 만원 미만,2019-06-05,괜찮다,13,4.0,7.0,2.0
788,동그라미곱창,,양천구,서울특별시 양천구 목동중앙북로 7,고기 요리,가격대 만원-2만원,2021-10-13,맛있다,7,6.0,1.0,0.0
789,고래아방,,양천구,서울특별시 양천구 목동동로 293 현대41타워 3F,해산물 요리,가격대 만원-2만원,2019-01-31,맛있다,7,6.0,1.0,0.0
790,가랑누룽지삼계탕,,양천구,서울 양천구 목동동로14길 5,탕 / 찌개 / 전골,가격대 만원-2만원,2022-06-12,맛있다,6,5.0,1.0,0.0
791,더브라운,,양천구,서울특별시 양천구 오목로 354 목동센트럴푸르지오 상가101동 101호,카페 / 디저트,가격대 만원 미만,2020-05-31,맛있다,6,4.0,2.0,0.0
792,커피탐이나,,양천구,서울특별시 양천구 목동중앙남로9길 41 102호,카페 / 디저트,가격대 만원 미만,2017-01-09,맛있다,5,5.0,0.0,0.0
793,곤드레밥집,,양천구,서울특별시 양천구 목동동로 293,한정식 / 백반 / 정통 한식,가격대 만원-2만원,2019-07-19,맛있다,5,4.0,0.0,1.0
794,쌍둥이네수제비대합탕,,양천구,서울특별시 양천구 목동동로 226-1,기타 한식,가격대 만원 미만,2021-05-20,맛있다,6,3.0,2.0,1.0
795,파리크라상,,양천구,서울특별시 양천구 목동동로 293 현대41타워,베이커리,가격대 만원 미만,2017-07-24,맛있다,4,1.0,3.0,0.0
796,설악산칡냉면,,양천구,서울특별시 양천구 목동중앙남로3가길 59,국수 / 면 요리,가격대 만원 미만,2021-05-03,맛있다,9,7.0,1.0,1.0
797,오모무끼,,양천구,서울특별시 양천구 목동동로 257 현대백화점 목동점 6F,정통 일식 / 일반 일식,가격대 3만원-4만원,2017-12-16,괜찮다,4,2.0,2.0,0.0
798,어가촌,,양천구,서울특별시 양천구 목동중앙북로 86,해산물 요리,가격대 만원-2만원,2021-12-05,별로,3,2.0,0.0,1.0
799,엘리스파이,,양천구,서울특별시 양천구 목동동로 257 현대백화점 목동점 B2,카페 / 디저트,가격대 만원 미만,2019-09-15,괜찮다,3,0.0,3.0,0.0
800,스시아라타,4.7,영등포구,서울특별시 영등포구 국제금융로8길 16 B1 B124호,회 / 스시,가격대 4만원 이상,2022-08-03,맛있다,49,42.0,6.0,1.0
801,바이러닉에스프레소바,4.7,영등포구,서울특별시 영등포구 의사당대로 38 1F,카페 / 디저트,가격대 만원 미만,2022-08-05,맛있다,28,26.0,2.0,0.0
802,히노노리,4.7,영등포구,서울특별시 영등포구 의사당대로 83,기타 일식,가격대 만원-2만원,2022-06-26,맛있다,7,7.0,0.0,0.0
803,허브족발,4.6,영등포구,서울특별시 영등포구 당산로48길 6,고기 요리,가격대 3만원-4만원,2022-07-22,맛있다,166,135.0,21.0,10.0
804,우미노미,4.6,영등포구,서울특별시 영등포구 당산로 180 신우빌딩 1F,돈부리 / 일본 카레 / 벤토,가격대 만원-2만원,2022-07-11,괜찮다,79,65.0,13.0,1.0
805,니와,4.6,영등포구,서울특별시 영등포구 여의나루로 42 2F,회 / 스시,가격대 3만원-4만원,5 일 전,맛있다,8,8.0,0.0,0.0
806,줘마양다리구이,4.5,영등포구,서울특별시 영등포구 도림천로11길 13,기타 중식,가격대 만원-2만원,2022-08-07,맛있다,43,35.0,8.0,0.0
807,로바,4.5,영등포구,서울특별시 영등포구 여의대로 108 더현대서울 6F,퓨전 일식,가격대 4만원 이상,2022-07-27,맛있다,10,9.0,1.0,0.0
808,양키스 버거&피자,4.4,영등포구,서울특별시 영등포구 도림로 434-1,기타 양식,가격대 만원-2만원,2022-08-05,맛있다,104,76.0,23.0,5.0
809,대한옥,4.4,영등포구,서울특별시 영등포구 영등포로51길 6,탕 / 찌개 / 전골,가격대 만원-2만원,2022-07-12,괜찮다,101,73.0,18.0,10.0
810,양키통닭,4.4,영등포구,서울특별시 영등포구 도림로139길 13,닭 / 오리 요리,가격대 2만원-3만원,3 일 전,맛있다,83,65.0,14.0,4.0
811,스시다정,4.4,영등포구,서울특별시 영등포구 국제금융로 70 B1 19호,회 / 스시,가격대 4만원 이상,2022-08-07,맛있다,7,6.0,1.0,0.0
812,잠수교집,4.4,영등포구,서울특별시 영등포구 여의나루로 117 공작상가 B1,고기 요리,가격대 만원-2만원,5 일 전,맛있다,8,8.0,0.0,0.0
813,온수반,4.4,영등포구,서울특별시 영등포구 양평로22가길 6 1F,국수 / 면 요리,가격대 만원 미만,2022-07-16,맛있다,11,11.0,0.0,0.0
814,렌위치,4.4,영등포구,서울특별시 영등포구 국제금융로 10 IFC몰 L2,브런치 / 버거 / 샌드위치,가격대 만원 미만,2022-08-09,맛있다,9,9.0,0.0,0.0
815,허리헝그리,4.4,영등포구,서울특별시 영등포구 여의대로 108 더현대서울,브런치 / 버거 / 샌드위치,가격대 만원-2만원,2022-08-05,맛있다,4,4.0,0.0,0.0
816,진주집,4.3,영등포구,서울특별시 영등포구 국제금융로6길 33,국수 / 면 요리,가격대 만원-2만원,3 일 전,맛있다,316,240.0,62.0,14.0
817,나카지마고에몽,4.3,영등포구,서울특별시 영등포구 국회대로54길 10 아크로타워스퀘어 상가동 B1 39호,정통 일식 / 일반 일식,가격대 4만원 이상,2022-05-13,맛있다,28,22.0,5.0,1.0
818,정인면옥,4.3,영등포구,서울특별시 영등포구 국회대로76길 10,국수 / 면 요리,가격대 만원-2만원,4 일 전,맛있다,199,148.0,30.0,21.0
819,아루히,4.3,영등포구,서울특별시 영등포구 여의나루로 42 2F,회 / 스시,가격대 3만원-4만원,2022-08-03,맛있다,34,24.0,5.0,5.0
820,하쯔호,4.3,영등포구,서울특별시 영등포구 여의동로 213 금호리첸시아 B1,회 / 스시,가격대 4만원 이상,2022-07-01,맛있다,39,33.0,2.0,4.0
821,또순이네,4.3,영등포구,서울특별시 영등포구 선유로47길 16,고기 요리,가격대 만원-2만원,1 일 전,맛있다,107,75.0,18.0,14.0
822,오월의종,4.3,영등포구,서울특별시 영등포구 영중로 15,베이커리,가격대 만원 미만,3 일 전,맛있다,113,87.0,18.0,8.0
823,가양칼국수버섯매운탕,4.3,영등포구,서울특별시 영등포구 국제금융로 78,국수 / 면 요리,가격대 만원-2만원,4 일 전,맛있다,161,115.0,31.0,15.0
824,청기와타운,4.3,영등포구,서울특별시 영등포구 영중로10길 32-4,고기 요리,가격대 2만원-3만원,2022-07-11,맛있다,27,22.0,5.0,0.0
825,덕원,4.3,영등포구,서울특별시 영등포구 버드나루로길 6,탕 / 찌개 / 전골,가격대 만원-2만원,2022-07-15,맛있다,38,29.0,4.0,5.0
826,대관원,4.3,영등포구,서울특별시 영등포구 당산로37길 1,정통 중식 / 일반 중식,가격대 만원-2만원,2 시간 전,맛있다,51,42.0,7.0,2.0
827,브루클린더버거조인트,4.3,영등포구,서울특별시 영등포구 국제금융로2길 24 삼성생명빌딩 1F,브런치 / 버거 / 샌드위치,가격대 만원-2만원,2022-06-25,맛있다,40,34.0,6.0,0.0
828,르프리크,4.3,영등포구,서울특별시 영등포구 여의대로 108 더현대서울 B1,브런치 / 버거 / 샌드위치,가격대 만원-2만원,2 일 전,괜찮다,43,28.0,11.0,4.0
829,아트리오,4.3,영등포구,서울특별시 영등포구 국제금융로 10 콘래드호텔 서울점 2F,이탈리안,가격대 4만원 이상,2022-07-27,맛있다,29,21.0,6.0,2.0
830,갓포아키,4.3,영등포구,서울특별시 영등포구 의사당대로 16,이자카야 / 오뎅 / 꼬치,가격대 4만원 이상,2022-07-12,맛있다,21,17.0,4.0,0.0
831,카페 레이어드,4.3,영등포구,서울특별시 영등포구 여의대로 108 더현대서울 B1,카페 / 디저트,가격대 만원 미만,9 시간 전,괜찮다,33,24.0,9.0,0.0
832,뚜스뚜스,4.3,영등포구,서울특별시 영등포구 양평로 132,이탈리안,가격대 만원-2만원,2022-02-20,괜찮다,28,21.0,6.0,1.0
833,그레이에스프레소,4.3,영등포구,서울특별시 영등포구 여의대방로 379 제일빌딩,카페 / 디저트,가격대 만원 미만,2022-08-09,맛있다,21,19.0,2.0,0.0
834,오복수산참치,4.3,영등포구,서울특별시 영등포구 의사당대로 83 오투타워 2F,해산물 요리,가격대 2만원-3만원,1 일 전,맛있다,19,16.0,3.0,0.0
835,선비네,4.3,영등포구,서울특별시 영등포구 영중로20길 4,닭 / 오리 요리,가격대 만원-2만원,2022-08-02,맛있다,12,11.0,1.0,0.0
836,부일갈비,4.3,영등포구,서울특별시 영등포구 영중로6길 23-8,고기 요리,가격대 만원-2만원,2022-06-10,맛있다,9,9.0,0.0,0.0
837,은성감자탕,4.3,영등포구,서울특별시 영등포구 국회대로34길 8,탕 / 찌개 / 전골,가격대 만원 미만,2022-07-03,맛있다,13,10.0,3.0,0.0
838,서민준밀밭,4.3,영등포구,서울특별시 영등포구 영신로40길 22-1,국수 / 면 요리,가격대 만원 미만,2022-07-29,맛있다,12,10.0,2.0,0.0
839,타이문,4.3,영등포구,서울특별시 영등포구 선유로17길 24 1F,태국 음식,가격대 만원 미만,2022-07-28,맛있다,9,9.0,0.0,0.0
840,별미볶음점,4.3,영등포구,서울특별시 영등포구 국제금융로6길 33 여의도백화점,고기 요리,가격대 만원-2만원,2022-08-01,맛있다,13,12.0,1.0,0.0
841,유어보울,4.3,영등포구,서울특별시 영등포구 문래로 180 1동 1F 상가108호,기타 양식,가격대 만원-2만원,6 일 전,맛있다,7,6.0,1.0,0.0
842,일미집,4.3,영등포구,서울특별시 영등포구 영중로 43 1F,탕 / 찌개 / 전골,가격대 만원-2만원,2022-06-04,맛있다,15,14.0,0.0,1.0
843,도림186,4.3,영등포구,서울특별시 영등포구 도영로 44,정통 중식 / 일반 중식,가격대 만원 미만,2022-07-03,맛있다,7,7.0,0.0,0.0
844,제주흑돈카츠,4.3,영등포구,서울특별시 영등포구 영중로 9,까스 요리,가격대 만원-2만원,2022-07-21,맛있다,5,5.0,0.0,0.0
845,까폼,4.3,영등포구,서울특별시 영등포구 여의대로 108 여의도 파크원 B1,베트남 음식,가격대 만원-2만원,2022-07-06,괜찮다,7,6.0,1.0,0.0
846,코끼리베이글,4.2,영등포구,서울특별시 영등포구 선유로 176,카페 / 디저트,가격대 만원 미만,13 시간 전,맛있다,93,69.0,15.0,9.0
847,호우섬,4.2,영등포구,서울특별시 영등포구 여의대로 108 더현대서울 B1,딤섬 / 만두,가격대 만원-2만원,2022-07-28,맛있다,53,36.0,14.0,3.0
848,더플레이트디저트,4.2,영등포구,서울특별시 영등포구 여의대로 108 더현대서울 B1,베이커리,가격대 만원 미만,2022-07-26,맛있다,32,28.0,3.0,1.0
849,웨이브스,4.2,영등포구,서울특별시 영등포구 도림로 434-11,이탈리안,가격대 만원-2만원,2022-07-14,별로,60,37.0,20.0,3.0
850,그믐족발,4.2,영등포구,서울특별시 영등포구 경인로79길 21,고기 요리,가격대 만원-2만원,2022-07-12,맛있다,60,47.0,11.0,2.0
851,대문점,4.2,영등포구,서울특별시 영등포구 영중로10길 30,고기 요리,가격대 만원-2만원,2022-04-02,맛있다,39,30.0,7.0,2.0
852,폴앤폴리나,4.2,영등포구,서울특별시 영등포구 의사당대로 108 아일렉스상가 1F,베이커리,가격대 만원 미만,3 일 전,맛있다,102,83.0,15.0,4.0
853,호박집,4.2,영등포구,서울특별시 영등포구 영등포로 237-1 성일빌딩,탕 / 찌개 / 전골,가격대 만원 미만,2022-07-16,맛있다,22,19.0,2.0,1.0
854,오복수산,4.2,영등포구,서울특별시 영등포구 국제금융로2길 17 씨티플라자 3F,회 / 스시,가격대 3만원-4만원,2022-07-26,괜찮다,26,19.0,6.0,1.0
855,우동가게,4.2,영등포구,서울특별시 영등포구 당산로 180 신우빌딩,기타 한식,가격대 만원 미만,1 시간 전,괜찮다,18,15.0,3.0,0.0
856,어만두,4.2,영등포구,서울특별시 영등포구 의사당대로 127 S-Trenue빌딩 B1,탕 / 찌개 / 전골,가격대 만원-2만원,2022-08-11,괜찮다,14,12.0,2.0,0.0
857,더미,4.2,영등포구,서울특별시 영등포구 국제금융로2길 28 KB금융타워 B1,고기 요리,가격대 4만원 이상,6 일 전,맛있다,14,12.0,2.0,0.0
858,도쿄라보,4.2,영등포구,서울특별시 영등포구 도림로 438-12,기타 일식,가격대 만원-2만원,2022-04-17,맛있다,6,5.0,1.0,0.0
859,마얘,4.2,영등포구,서울특별시 영등포구 여의대로 108 현대백화점 B1,카페 / 디저트,가격대 만원 미만,2022-04-01,맛있다,5,5.0,0.0,0.0
860,세상의모든아침,4.1,영등포구,서울특별시 영등포구 여의대로 24 전경련회관 스카이팜 50-51F,브런치 / 버거 / 샌드위치,가격대 2만원-3만원,2022-08-05,맛있다,128,57.0,50.0,21.0
861,에베레스트,4.1,영등포구,서울특별시 영등포구 경인로 838-1,인도 음식,가격대 만원-2만원,3 일 전,괜찮다,190,135.0,43.0,12.0
862,올드문래,4.1,영등포구,서울특별시 영등포구 도림로 433-6,치킨 / 호프 / 펍,가격대 만원-2만원,2022-07-26,맛있다,115,82.0,28.0,5.0
863,바스버거,4.1,영등포구,서울특별시 영등포구 국제금융로 20 율촌빌딩 B1,브런치 / 버거 / 샌드위치,가격대 만원 미만,2022-07-26,괜찮다,127,100.0,20.0,7.0
864,엘카페커피로스터스,4.1,영등포구,서울특별시 용산구 후암로 68,카페 / 디저트,가격대 만원 미만,2022-04-30,맛있다,28,21.0,7.0,0.0
865,베르두레,4.1,영등포구,서울특별시 영등포구 양산로 133-1 1F,브런치 / 버거 / 샌드위치,가격대 만원-2만원,2022-01-19,맛있다,20,15.0,5.0,0.0
866,로라멘,4.1,영등포구,서울특별시 영등포구 도림로131길 17,라멘 / 소바 / 우동,가격대 만원 미만,2022-07-14,괜찮다,28,19.0,8.0,1.0
867,이조보쌈,4.1,영등포구,서울특별시 영등포구 당산로 244,고기 요리,가격대 만원-2만원,2022-06-07,맛있다,41,21.0,17.0,3.0
868,더아트리움라운지,4.1,영등포구,서울특별시 영등포구 여의대로 108 페어몬트앰배서더서울 1F,카페 / 디저트,가격대 4만원 이상,2022-06-26,맛있다,12,9.0,3.0,0.0
869,삼거리먼지막순대국,4.1,영등포구,서울특별시 영등포구 시흥대로185길 11,탕 / 찌개 / 전골,가격대 만원 미만,2022-04-13,맛있다,28,20.0,6.0,2.0
870,헬로포멜로,4.1,영등포구,서울특별시 영등포구 당산로18길 5,이탈리안,가격대 2만원-3만원,2022-05-19,맛있다,9,7.0,2.0,0.0
871,번패티번,4.1,영등포구,서울특별시 영등포구 여의대로 108 더현대서울 5F,브런치 / 버거 / 샌드위치,가격대 만원 미만,3 일 전,괜찮다,25,18.0,7.0,0.0
872,브로트아트,4.1,영등포구,서울특별시 영등포구 국제금융로7길 3 수정상가 1F,베이커리,가격대 만원 미만,9 시간 전,맛있다,12,11.0,1.0,0.0
873,비어포스트바,4.1,영등포구,서울특별시 영등포구 도림로131길 15,치킨 / 호프 / 펍,가격대 만원 미만,2022-07-11,맛있다,13,12.0,1.0,0.0
874,스몰톡,4.1,영등포구,서울특별시 영등포구 당산로 161-7 1F,이탈리안,가격대 만원-2만원,2022-07-16,괜찮다,5,4.0,1.0,0.0
875,당산오돌,4.1,영등포구,서울특별시 영등포구 국회대로37길 6 1F,고기 요리,가격대 만원-2만원,2022-04-10,맛있다,26,23.0,1.0,2.0
876,쉐이크쉑,4.1,영등포구,서울특별시 영등포구 영중로 15 1F,브런치 / 버거 / 샌드위치,가격대 만원-2만원,2022-06-21,맛있다,18,15.0,3.0,0.0
877,호우양꼬치,4.1,영등포구,서울특별시 영등포구 영중로10길 6 델리타운 102호,기타 중식,가격대 만원-2만원,2022-02-15,맛있다,11,10.0,1.0,0.0
878,퍼스트플러스에이드,4.1,영등포구,서울특별시 영등포구 의사당대로 83 102호,기타 양식,가격대 만원-2만원,2022-08-04,별로,8,6.0,1.0,1.0
879,테일러 커피,4.1,영등포구,서울특별시 영등포구 여의대로 108 더현대서울 B1,카페 / 디저트,가격대 만원 미만,2022-08-04,맛있다,17,14.0,3.0,0.0
880,브로드웨이,4.1,영등포구,서울특별시 영등포구 국회대로76길 16 켄싱턴호텔 여의도점 1F,뷔페,가격대 4만원 이상,2021-12-31,맛있다,14,12.0,1.0,1.0
881,패트릭스와플,4.1,영등포구,서울특별시 영등포구 국제금융로 112 상아빌딩 1F,카페 / 디저트,가격대 만원 미만,2022-07-31,맛있다,22,20.0,1.0,1.0
882,스시온정,4.0,영등포구,서울특별시 영등포구 여의대방로 376 나라키움빌딩 3F 309호,회 / 스시,가격대 4만원 이상,2022-05-15,맛있다,18,11.0,6.0,1.0
883,시즌커피앤베이크,4.0,영등포구,서울특별시 영등포구 양산로9길 12-1,카페 / 디저트,가격대 만원 미만,2022-06-13,맛있다,45,35.0,10.0,0.0
884,테이스팅룸,4.0,영등포구,서울특별시 영등포구 국제금융로 10 IFC몰 L3,이탈리안,가격대 2만원-3만원,2022-07-24,괜찮다,49,28.0,17.0,4.0
885,진가와,4.0,영등포구,서울특별시 영등포구 국제금융로2길 17 씨티플라자 3F,라멘 / 소바 / 우동,가격대 2만원-3만원,2022-07-01,맛있다,34,26.0,6.0,2.0
886,헤비로테이트,4.0,영등포구,서울특별시 영등포구 도신로19길 22,카페 / 디저트,가격대 만원 미만,2022-06-28,맛있다,26,22.0,2.0,2.0
887,더스테이크하우스,4.0,영등포구,서울특별시 영등포구 국제금융로 10 IFC몰 L3,스테이크 / 바베큐,가격대 4만원 이상,2022-08-11,맛있다,15,7.0,7.0,1.0
888,카멜 커피,4.0,영등포구,서울특별시 영등포구 여의대로 108 더현대서울 B1,카페 / 디저트,가격대 만원 미만,2022-08-03,괜찮다,36,23.0,12.0,1.0
889,포프트커피,4.0,영등포구,서울특별시 영등포구 경인로114길 10-1 1F,카페 / 디저트,가격대 만원 미만,2022-07-24,맛있다,22,16.0,5.0,1.0
890,라케이브,4.0,영등포구,서울특별시 영등포구 여의대방로67길 22 태양빌딩 B1,칵테일 / 와인,가격대 3만원-4만원,2022-07-23,맛있다,11,9.0,1.0,1.0
891,동해반점,4.0,영등포구,서울특별시 영등포구 시흥대로 639,정통 중식 / 일반 중식,가격대 만원 미만,2022-06-25,맛있다,17,15.0,2.0,0.0
892,와룡각,4.0,영등포구,서울특별시 영등포구 문래북로 49-1,정통 중식 / 일반 중식,가격대 만원 미만,2022-03-09,괜찮다,7,4.0,3.0,0.0
893,대원,4.0,영등포구,서울특별시 영등포구 국제금융로8길 34 오륜빌딩,한정식 / 백반 / 정통 한식,가격대 만원 미만,2022-03-28,맛있다,19,15.0,3.0,1.0
894,차이롱,4.0,영등포구,서울특별시 영등포구 영등포로36길 8,정통 중식 / 일반 중식,가격대 만원 미만,2022-07-12,맛있다,6,4.0,2.0,0.0
895,영원식당,4.0,영등포구,서울특별시 영등포구 여의나루로 117 서울상가 2F,국수 / 면 요리,가격대 만원 미만,2022-07-10,맛있다,33,24.0,4.0,5.0
896,사비문,4.0,영등포구,서울특별시 영등포구 당산로32길 1-4,탕 / 찌개 / 전골,가격대 만원 미만,2022-05-12,맛있다,10,9.0,0.0,1.0
897,잇샐러드,4.0,영등포구,서울특별시 영등포구 여의대로 108 더현대서울 B2,기타 양식,가격대 만원-2만원,5 일 전,맛있다,17,10.0,5.0,2.0
898,비엣남,4.0,영등포구,서울특별시 영등포구 의사당대로 38 더샵아일랜드파크 101동 114호,베트남 음식,가격대 만원 미만,2022-07-27,괜찮다,16,13.0,3.0,0.0
899,버거플리즈,4.0,영등포구,서울특별시 영등포구 국제금융로 86 롯데캐슬아이비 B1,브런치 / 버거 / 샌드위치,가격대 만원 미만,2 일 전,맛있다,6,4.0,2.0,0.0
900,신동양반점,4.0,영등포구,서울특별시 영등포구 여의나루로 42 여의도종합상가 5F,정통 중식 / 일반 중식,가격대 만원 미만,2022-03-14,맛있다,12,6.0,2.0,4.0
901,모라라마라탕&모차이,4.0,영등포구,서울특별시 영등포구 선유동1로 32 1F,기타 중식,가격대 만원 미만,4 일 전,맛있다,4,3.0,1.0,0.0
902,통통,4.0,영등포구,서울특별시 영등포구 도림로139길 11-1 101-102호,퓨전 중식,가격대 만원 미만,2022-05-21,맛있다,9,6.0,1.0,2.0
903,까치네분식,4.0,영등포구,서울특별시 영등포구 양평로 51,기타 한식,가격대 만원 미만,1 일 전,맛있다,12,7.0,5.0,0.0
904,도원스타일,4.0,영등포구,서울특별시 영등포구 여의대로 108 더현대서울 6F,퓨전 중식,가격대 3만원-4만원,2022-06-06,맛있다,5,4.0,0.0,1.0
905,소문난식당,4.0,영등포구,서울특별시 영등포구 도림로141가길 32-1,한정식 / 백반 / 정통 한식,가격대 만원 미만,2022-07-09,맛있다,12,9.0,3.0,0.0
906,진진만두국,4.0,영등포구,서울특별시 영등포구 국제금융로8길 34 오륜빌딩 3F,한정식 / 백반 / 정통 한식,가격대 만원-2만원,2022-08-01,맛있다,21,13.0,6.0,2.0
907,화해당,4.0,영등포구,서울특별시 영등포구 국회대로62길 15,한정식 / 백반 / 정통 한식,가격대 3만원-4만원,2022-04-16,맛있다,10,7.0,1.0,2.0
908,당산분식,4.0,영등포구,서울특별시 영등포구 당산로28길 10,기타 한식,가격대 만원 미만,2022-07-08,괜찮다,7,6.0,1.0,0.0
909,콘부,4.0,영등포구,서울특별시 영등포구 여의대로 108 더현대서울시 B1,라멘 / 소바 / 우동,가격대 만원-2만원,2022-08-07,별로,11,7.0,3.0,1.0
