,식당명,별점,구,주소,음식종류,가격대,리뷰날짜,리뷰평가,리뷰수,맛있다수,괜찮다수,별로다수,평점
2775,강동호치민,3.6,강동구, 서울특별시 강동구 천호대로 1089 복합시설동 비47호 강동헤르셔,다국적음식, 만원 미만,2022-02-10,맛있다,15,7.0,6.0,2.0,0.7199999999999999
2776,스시야미,3.6,강동구, 서울특별시 강동구 천호대로159길 53,일식, 만원-2만원,2021-12-29,맛있다,25,11.0,8.0,6.0,-0.14400000000000013
2777,파트원나이스,3.6,강동구, 서울특별시 강동구 올림픽로89길 29,카페/디저트, 만원 미만,2021-12-09,별로,12,8.0,3.0,1.0,1.7999999999999998
2778,인정원월남쌈,3.6,강동구, 서울특별시 강동구 천호대로 1158,다국적음식, 만원-2만원,2021-09-14,괜찮다,25,17.0,5.0,3.0,1.5839999999999999
2779,안녕식당,3.5,강동구, 서울특별시 강동구 천호대로159길 53,일식, 만원 미만,2022-08-08,별로,85,49.0,25.0,11.0,1.111764705882353
2780,멘야세븐,3.5,강동구, 서울특별시 강동구 양재대로112길 45,일식, 만원 미만,2022-01-18,괜찮다,24,15.0,7.0,2.0,1.6041666666666665
2781,풀팬,3.5,강동구, 서울특별시 강동구 올림픽로 660 엘쿠르상가 104호,양식, 만원-2만원,2021-11-02,맛있다,31,15.0,8.0,8.0,-0.11290322580645151
2782,하이몬드,3.5,강동구, 서울특별시 강동구 천호옛14길 11 1-2F,카페/디저트, 만원 미만,2022-06-19,맛있다,27,13.0,11.0,3.0,0.9074074074074073
2783,미니회바,3.5,강동구, 서울특별시 강동구 천호옛길 97,일식, 2만원-3만원,2022-01-23,별로,20,12.0,6.0,2.0,1.4000000000000001
2784,모범떡볶이 1976,3.5,강동구, 서울특별시 강동구 진황도로 85,한식, 만원 미만,2020-12-24,괜찮다,33,20.0,9.0,4.0,1.2727272727272725
2785,해중천반점,3.5,강동구, 서울특별시 강동구 천호옛길 84,중식, 만원 미만,2022-04-04,맛있다,21,9.0,5.0,7.0,-0.8333333333333335
2786,엘리펀트커피,3.5,강동구, 서울특별시 강동구 양재대로 1548,카페/디저트, 만원 미만,2022-06-03,괜찮다,11,5.0,5.0,1.0,0.9545454545454545
2787,스타벅스,3.5,강동구, 서울특별시 강동구 성내로 32,카페/디저트, 만원 미만,2022-08-04,맛있다,6,4.0,2.0,0.0,2.3333333333333335
2788,고급아바이순대,3.4,강동구, 서울특별시 강동구 진황도로 127,한식, 만원 미만,2022-07-28,맛있다,7,3.0,1.0,3.0,-1.457142857142857
2789,유타로,3.4,강동구, 서울특별시 강동구 올림픽로70길 56-6,일식, 만원 미만,2021-07-08,맛있다,34,18.0,14.0,2.0,1.4
2790,함경면옥,3.4,강동구, 서울특별시 강동구 강동대로 215 삼안빌딩,한식, 만원 미만,2022-06-01,맛있다,6,2.0,2.0,2.0,-1.1333333333333333
2791,초밥의신 부타,3.4,강동구, 서울특별시 강동구 천호대로155길 11,일식, 만원-2만원,2022-04-03,맛있다,14,7.0,4.0,3.0,0.24285714285714288
2792,오픈키친어경재,3.3,강동구, 서울특별시 강동구 천호대로 1162 세양청마루 아파트 상가 104호,양식, 만원-2만원,2021-04-25,별로,13,9.0,2.0,2.0,1.2692307692307692
2793,차이나린찐,3.2,강동구, 서울특별시 강동구 강동대로 223 인텍스파크뷰 1F,중식, 만원 미만,2021-08-17,괜찮다,19,4.0,9.0,6.0,-1.3473684210526322
2794,분홍다이닝,2.9,강동구, 서울특별시 강동구 천호대로157길 18 원방빌딩 1F,양식, 만원-2만원,2022-05-20,별로,17,7.0,4.0,6.0,-0.8529411764705881
2795,근초밥,2.9,강동구, 서울특별시 강동구 올림픽로 538,일식, 만원-2만원,2022-07-05,괜찮다,10,5.0,1.0,4.0,-0.8699999999999999
2796,분더버거,0.0,강동구, 서울특별시 강동구 천호대로168가길 57,양식, 만원 미만,2022-01-09,괜찮다,18,13.0,4.0,1.0,0.0
2797,모뉴먼트커피,0.0,강동구, 서울특별시 강동구 올림픽로62길 5 1F,카페/디저트, 만원 미만,2022-01-20,괜찮다,10,4.0,4.0,2.0,0.0
2798,곱사모,0.0,강동구, 서울특별시 강동구 양재대로102길 32,한식,0,2019-07-18,괜찮다,2,0.0,2.0,0.0,0.0
2799,와줘서고마워요,0.0,강동구, 서울특별시 강동구 고덕로 133 롯데캐슬퍼스트상가 320-1호,양식, 만원-2만원,2021-03-04,별로,17,14.0,2.0,1.0,0.0
2800,브리에,0.0,강동구, 서울특별시 강동구 강동대로51길 50,카페/디저트, 만원 미만,2022-02-09,괜찮다,6,4.0,2.0,0.0,0.0
2801,마카롱걸,0.0,강동구, 서울특별시 강동구 양재대로81길 8,카페/디저트, 만원 미만,2019-04-27,별로,5,3.0,0.0,2.0,0.0
2802,제주아줌마집,0.0,강동구, 서울특별시 강동구 풍성로58길 34,기타, 2만원-3만원,2022-01-29,맛있다,11,7.0,2.0,2.0,0.0
2803,하에레츠,0.0,강동구, 서울특별시 강동구 암사길 27,카페/디저트, 만원 미만,2018-06-20,맛있다,7,5.0,1.0,1.0,0.0
2804,오븐베이크,0.0,강동구, 서울특별시 강동구 고덕로10길 43-3 1F,카페/디저트, 만원 미만,2022-06-03,맛있다,4,4.0,0.0,0.0,0.0
2805,배나무집,0.0,강동구, 서울특별시 강동구 동남로 585,한식, 2만원-3만원,2021-12-18,별로,10,5.0,3.0,2.0,0.0
2806,팔선생,0.0,강동구, 서울특별시 강동구 성내로8길 9-19,중식, 만원 미만,2021-01-02,별로,14,7.0,5.0,2.0,0.0
2807,카페메종드한,0.0,강동구, 서울특별시 강동구 성안로 27 103호,카페/디저트, 만원 미만,2021-04-24,괜찮다,5,3.0,2.0,0.0,0.0
2808,랍스타킹,0.0,강동구, 서울특별시 강동구 고덕로25길 13-19 1F,기타, 3만원-4만원,2021-04-26,맛있다,2,2.0,0.0,0.0,0.0
2809,커피방,0.0,강동구, 서울특별시 강동구 천호대로168나길 3,카페/디저트, 만원 미만,2022-04-05,괜찮다,3,2.0,1.0,0.0,0.0
2810,요다래,0.0,강동구, 서울특별시 강동구 성안로3길 96,일식, 만원 미만,2022-01-20,맛있다,13,11.0,1.0,1.0,0.0
2811,해왕조개전문,0.0,강동구, 서울특별시 강동구 풍성로56길 39 1F 113-114호,기타, 만원-2만원,0,0,2,2.0,0.0,0.0,0.0
2812,카페틸리,0.0,강동구, 서울특별시 강동구 천호옛12길 15 1F,카페/디저트, 만원 미만,2022-01-14,괜찮다,2,0.0,2.0,0.0,0.0
2813,아웃백스테이크하우스,0.0,강동구, 서울특별시 강동구 올림픽로 660,양식, 2만원-3만원,2022-07-03,별로,6,3.0,0.0,3.0,0.0
2814,사바사바치킨&비어,0.0,강동구, 서울특별시 강동구 올림픽로100길 6,주점,0,2020-11-06,맛있다,16,16.0,0.0,0.0,0.0
2815,느린토끼,4.5,강동구, 서울특별시 강동구 천호대로168가길 29,카페/디저트, 만원 미만,2019-08-27,맛있다,7,7.0,0.0,0.0,4.5
2816,베프상회,0.0,강동구, 서울특별시 강동구 천중로40길 71,주점, 만원-2만원,2020-05-23,맛있다,3,1.0,1.0,1.0,0.0
2817,파우치커피,0.0,강동구, 서울특별시 강동구 성내로14길 41 1F,카페/디저트, 만원 미만,2022-02-01,별로,3,2.0,0.0,1.0,0.0
2818,커피볶는아침,0.0,강동구, 서울특별시 강동구 성안로 163,카페/디저트, 만원 미만,2021-03-14,괜찮다,3,2.0,1.0,0.0,0.0
2819,엄마손만두,0.0,강동구, 서울특별시 강동구 올림픽로 683,한식, 만원 미만,2021-10-30,괜찮다,5,2.0,1.0,2.0,0.0
2820,미래로가자,0.0,강동구, 서울특별시 강동구 구천면로42길 47 1F,카페/디저트, 만원 미만,2022-05-16,맛있다,3,3.0,0.0,0.0,0.0
2821,꾸러기분식,0.0,강동구, 서울특별시 강동구 구천면로 389-1,한식, 만원 미만,2021-02-05,별로,7,3.0,3.0,1.0,0.0
2822,스타시티,0.0,강동구, 서울특별시 강동구 구천면로 140,양식, 4만원 이상,2021-04-22,맛있다,4,4.0,0.0,0.0,0.0
2823,시오미스시,0.0,강동구, 서울특별시 강동구 고덕로25길 12,일식, 3만원-4만원,2021-07-22,괜찮다,1,0.0,1.0,0.0,0.0
2824,씨푸드박스,0.0,강동구, 서울특별시 강동구 구천면로 149 호성빌딩,기타, 2만원-3만원,2020-02-26,맛있다,11,7.0,1.0,3.0,0.0
2825,외계인커피,4.3,강동구, 서울특별시 강동구 진황도로47길 67,카페/디저트, 만원 미만,2021-04-22,맛있다,9,6.0,2.0,1.0,1.9111111111111108
2826,라라브레드,0.0,강동구, 서울특별시 강동구 양재대로116길 13,카페/디저트, 만원 미만,2020-10-12,맛있다,9,8.0,1.0,0.0,0.0
2827,커피 코너칼럼,0.0,강동구, 서울특별시 강동구 양재대로89길 80 1F,카페/디저트, 만원 미만,2022-02-05,별로,6,5.0,0.0,1.0,0.0
2828,채선당,0.0,강동구, 서울특별시 강동구 강동대로 143-22,한식, 만원-2만원,2020-02-04,괜찮다,6,0.0,3.0,3.0,0.0
2829,한왕스1980,0.0,강동구, 서울특별시 강동구 올림픽로 737 1F,한식,0,2022-03-30,별로,3,0.0,1.0,2.0,0.0
2830,보성갈비,0.0,강동구, 서울특별시 강동구 양재대로89가길 14,한식, 만원-2만원,2022-05-22,맛있다,2,1.0,1.0,0.0,0.0
2831,나비소녀,0.0,강동구, 서울특별시 강동구 고덕로25길 12-7,중식, 만원-2만원,2021-10-24,괜찮다,1,0.0,1.0,0.0,0.0
2832,등촌샤브칼국수,0.0,강동구, 서울특별시 강동구 암사길 111,한식, 만원-2만원,2021-07-08,맛있다,8,7.0,1.0,0.0,0.0
2833,대가식당,0.0,강동구, 서울특별시 강동구 올림픽로 683,한식, 3만원-4만원,2019-08-03,맛있다,3,3.0,0.0,0.0,0.0
2834,디어마이요거트,0.0,강동구, 서울특별시 강동구 성안로 37,카페/디저트, 만원 미만,2020-08-03,맛있다,1,1.0,0.0,0.0,0.0
2835,와이낫떡볶이,0.0,강동구, 서울특별시 강동구 양재대로102길 52,한식, 만원 미만,0,0,0,0.0,0.0,0.0,0.0
2836,Cafe Asher,4.4,강동구, 서울특별시 강동구 강동대로53길 35,양식, 만원-2만원,2022-02-05,괜찮다,9,6.0,3.0,0.0,2.9333333333333336
2837,유가네닭갈비,0.0,강동구, 서울특별시 강동구 천호대로157길 31,한식, 만원-2만원,2021-01-02,별로,16,2.0,9.0,5.0,0.0
2838,빈터커피로스터스,0.0,강동구, 서울특별시 강동구 양재대로115길 10 101호,카페/디저트, 만원 미만,2020-12-06,맛있다,7,4.0,3.0,0.0,0.0
2839,긴자,0.0,강동구, 서울특별시 강동구 강동대로 223,일식, 3만원-4만원,2022-06-29,맛있다,6,4.0,2.0,0.0,0.0
2840,오륜정,0.0,강동구, 서울특별시 강동구 성내로6길 32 1F,한식, 만원-2만원,2022-06-26,맛있다,3,2.0,0.0,1.0,0.0
2841,타쿠미,0.0,강동구, 서울특별시 강동구 양재대로 1339,일식, 만원-2만원,2022-07-14,별로,15,6.0,6.0,3.0,0.0
2842,연풍민락,0.0,강동구, 서울특별시 강동구 천호대로157길 18 2F,주점, 만원-2만원,2021-09-16,괜찮다,7,3.0,4.0,0.0,0.0
2843,양철북,0.0,강동구, 서울특별시 강동구 성내로 62,한식,0,2022-07-28,맛있다,9,4.0,5.0,0.0,0.0
2844,꼼떼,0.0,강동구, 서울특별시 강동구 동남로51길 9,양식, 만원-2만원,2021-11-24,맛있다,5,3.0,1.0,1.0,0.0
2845,김여사네국수,0.0,강동구, 서울특별시 강동구 천호대로162길 19,한식, 만원 미만,2021-04-25,맛있다,5,3.0,1.0,1.0,0.0
2846,주문진,0.0,강동구, 서울특별시 강동구 성안로3길 27,기타, 3만원-4만원,2021-12-26,맛있다,3,3.0,0.0,0.0,0.0
2847,DE1993 쥬얼리카페,0.0,강동구, 서울특별시 강동구 고덕로19길 8 DE1993빌딩,카페/디저트, 만원 미만,2020-08-19,괜찮다,3,2.0,1.0,0.0,0.0
2848,한신포차,0.0,강동구, 서울특별시 강동구 천호대로157길 37,한식, 만원-2만원,2022-01-09,별로,11,5.0,3.0,3.0,0.0
2849,생어거스틴,0.0,강동구, 서울특별시 강동구 강동대로 143-64 태창타워 1F,다국적음식, 만원-2만원,2020-06-11,괜찮다,8,3.0,2.0,3.0,0.0
2850,으뜸횟집,0.0,강동구, 서울특별시 강동구 양재대로123길 16,기타, 2만원-3만원,2022-01-21,맛있다,5,4.0,1.0,0.0,0.0
2851,원조쌈밥집,0.0,강동구, 서울특별시 강동구 고덕로38길 63,한식, 만원 미만,2020-02-07,괜찮다,3,1.0,1.0,1.0,0.0
2852,갓포하루,0.0,강동구, 서울특별시 강동구 천호대로 1005 현대백화점 12F,일식, 2만원-3만원,2022-06-05,별로,3,1.0,0.0,2.0,0.0
2853,스시모루,0.0,강동구, 서울특별시 강동구 천호대로 1089 신동아파밀리에 B1,일식, 4만원 이상,2020-09-22,맛있다,1,1.0,0.0,0.0,0.0
2854,암사민물장어,0.0,강동구, 서울특별시 강동구 고덕로 33,기타, 2만원-3만원,2021-08-11,괜찮다,8,5.0,2.0,1.0,0.0
2855,최냉면,0.0,강동구, 서울특별시 강동구 천호옛8길 34,기타, 만원-2만원,2021-06-26,괜찮다,6,3.0,3.0,0.0,0.0
2856,봉추찜닭,0.0,강동구, 서울특별시 강동구 천호대로157길 23 2F,한식, 만원-2만원,2018-05-25,별로,8,2.0,4.0,2.0,0.0
2857,진도아리랑,0.0,강동구, 서울특별시 강동구 양재대로110길 7,기타, 만원-2만원,2019-11-21,맛있다,3,3.0,0.0,0.0,0.0
2858,인베니오,0.0,강동구, 서울특별시 강동구 암사1가길 37 1F,카페/디저트, 만원 미만,0,0,1,1.0,0.0,0.0,0.0
2859,솔리,0.0,강동구, 서울특별시 강동구 진황도로 4-5,카페/디저트, 만원 미만,2020-10-17,맛있다,6,3.0,3.0,0.0,0.0
2860,스시꽃피다,0.0,강동구, 서울특별시 강동구 성안로3길 120,일식, 만원-2만원,2021-12-14,맛있다,5,5.0,0.0,0.0,0.0
2861,온도계,0.0,강동구, 서울특별시 강동구 천호대로158길 15,한식, 만원-2만원,2022-03-30,맛있다,4,3.0,1.0,0.0,0.0
2862,코코플랑,0.0,강동구, 서울특별시 강동구 천호대로 1089 B1 B12호,카페/디저트, 만원 미만,2020-08-19,괜찮다,3,2.0,1.0,0.0,0.0
2863,살롱뒤파크,0.0,강동구, 서울특별시 강동구 양재대로89가길 62,카페/디저트, 만원 미만,2022-06-27,맛있다,4,3.0,1.0,0.0,0.0
2864,펀비어킹,0.0,강동구, 서울특별시 강동구 천호옛길 81-1,주점, 만원-2만원,0,0,0,0.0,0.0,0.0,0.0
2865,독도쭈꾸미,0.0,강동구, 서울특별시 강동구 천호대로158길 10,기타, 만원-2만원,2021-09-17,맛있다,18,12.0,1.0,5.0,0.0
2866,스키마야,0.0,강동구, 서울특별시 강동구 올림픽로70길 56-14,주점, 2만원-3만원,2022-07-31,맛있다,5,4.0,1.0,0.0,0.0
2867,아카루이,0.0,강동구, 서울특별시 강동구 올림픽로70길 31 B1,주점, 2만원-3만원,2022-07-10,맛있다,4,4.0,0.0,0.0,0.0
2868,천호977,0.0,강동구, 서울특별시 강동구 천호대로 977 1F,카페/디저트, 만원 미만,2019-09-03,괜찮다,3,1.0,2.0,0.0,0.0
2869,짝꿍제과,0.0,강동구, 서울특별시 강동구 성내로15길 53 1F,카페/디저트, 만원 미만,2019-08-29,괜찮다,1,0.0,1.0,0.0,0.0
2870,국민떡볶이,0.0,강동구, 서울특별시 강동구 양재대로89가길 68 1F,한식, 만원 미만,2020-01-04,맛있다,15,9.0,2.0,4.0,0.0
2871,더식당,0.0,강동구, 서울특별시 강동구 천호대로157길 24,기타, 만원-2만원,2020-08-07,괜찮다,8,5.0,3.0,0.0,0.0
2872,철원족발,0.0,강동구, 서울특별시 강동구 올림픽로 697,한식, 만원-2만원,2020-09-23,맛있다,6,5.0,1.0,0.0,0.0
2873,몽땅족발,0.0,강동구, 서울특별시 강동구 구천면로24길 20-16,한식, 만원-2만원,2022-07-07,맛있다,4,2.0,2.0,0.0,0.0
2874,선남 sea,0.0,강동구, 서울특별시 강동구 상암로 26 선사타워빌딩 1F,일식, 만원-2만원,2021-03-03,맛있다,3,2.0,1.0,0.0,0.0
2875,금성양곱창,0.0,강동구, 서울특별시 강동구 천호대로 1120 엘아이지 건영리가 1F,한식, 만원-2만원,2022-05-25,맛있다,3,3.0,0.0,0.0,0.0
2876,전주전집,0.0,강동구, 서울특별시 강동구 풍성로58길 34,한식, 만원-2만원,2021-02-18,맛있다,2,2.0,0.0,0.0,0.0
2877,프롬투커피,0.0,강동구, 서울특별시 강동구 천중로51길 74,카페/디저트, 만원 미만,2017-10-02,맛있다,1,1.0,0.0,0.0,0.0
2878,안남미가,0.0,강동구, 서울특별시 강동구 양재대로89가길 66,다국적음식, 만원 미만,2022-02-13,괜찮다,2,0.0,2.0,0.0,0.0
2879,크레이빙커피,0.0,강동구, 서울특별시 강동구 명일로 193 1F,카페/디저트, 만원 미만,0,0,0,0.0,0.0,0.0,0.0
2880,대패상회,0.0,강동구, 서울특별시 강동구 올림픽로62길 22 1F,한식, 만원 미만,0,0,0,0.0,0.0,0.0,0.0
2881,아이스베리,4.6,강동구, 서울특별시 강동구 천호대로157길 17,카페/디저트, 만원 미만,2021-04-28,맛있다,14,9.0,4.0,1.0,2.3
2882,메이탄,0.0,강동구, 서울특별시 강동구 천호대로 1125,중식, 2만원-3만원,2022-01-29,맛있다,7,5.0,1.0,1.0,0.0
2883,니뽕내뽕,0.0,강동구, 서울특별시 강동구 올림픽로 807 1F,한식, 만원 미만,2022-05-24,맛있다,6,4.0,0.0,2.0,0.0
2884,고기감성,0.0,강동구, 서울특별시 강동구 천호대로159길 45 1F,한식, 만원-2만원,2021-12-25,맛있다,5,5.0,0.0,0.0,0.0
2885,한신포차,0.0,강동구, 서울특별시 강동구 진황도로 93,한식, 만원-2만원,0,0,3,1.0,2.0,0.0,0.0
2886,채선당,0.0,강동구, 서울특별시 강동구 천호대로 1200,한식, 만원-2만원,2019-11-26,괜찮다,2,0.0,2.0,0.0,0.0
2887,길위의 파스타,0.0,강동구, 서울특별시 강동구 강동대로51길 36,양식, 만원 미만,2022-06-25,맛있다,7,5.0,2.0,0.0,0.0
2888,휘스펍,0.0,강동구, 서울특별시 강동구 풍성로58길 12,주점, 만원-2만원,2022-01-29,맛있다,5,4.0,1.0,0.0,0.0
2889,피자컴퍼니,0.0,강동구, 서울특별시 강동구 천호옛길 31,양식, 만원-2만원,2021-12-05,별로,5,4.0,0.0,1.0,0.0
2890,농혐안심한우마을,0.0,강동구, 서울특별시 강동구 양재대로 1422,한식,0,2020-05-19,괜찮다,4,0.0,3.0,1.0,0.0
2891,이자카야 인,0.0,강동구, 서울특별시 강동구 성내로6길 14-16 1F,주점, 2만원-3만원,2022-06-27,괜찮다,4,2.0,2.0,0.0,0.0
2892,신촌황소곱창,0.0,강동구, 서울특별시 강동구 천호대로155길 3,한식, 만원-2만원,2018-10-03,괜찮다,3,1.0,2.0,0.0,0.0
2893,카페노란코끼리,0.0,강동구, 서울특별시 강동구 구천면로24길 20-25,카페/디저트, 만원 미만,2022-01-22,괜찮다,3,2.0,1.0,0.0,0.0
2894,팍스하우스,0.0,강동구, 서울특별시 강동구 양재대로123길 16 1F,주점, 만원-2만원,2022-04-19,맛있다,3,3.0,0.0,0.0,0.0
2895,알라보,0.0,강동구, 서울특별시 강동구 성안로 12 M빌딩 1F,양식, 만원-2만원,2022-05-14,맛있다,3,3.0,0.0,0.0,0.0
2896,열테이블,0.0,강동구, 서울특별시 강동구 천호대로170길 35 1F,양식, 2만원-3만원,2021-12-29,맛있다,2,2.0,0.0,0.0,0.0
2897,치어스,0.0,강동구, 서울특별시 강동구 성내로6길 23,주점, 만원-2만원,0,0,1,0.0,1.0,0.0,0.0
2898,커피마마,0.0,강동구, 서울특별시 강동구 진황도로49길 49,카페/디저트, 만원 미만,0,0,2,2.0,0.0,0.0,0.0
2899,어가회,0.0,강동구, 서울특별시 강동구 성안로 119-5,기타, 2만원-3만원,0,0,0,0.0,0.0,0.0,0.0
2900,타쿠미주방,0.0,강동구, 서울특별시 강동구 천호대로 1005 현대백화점 천호점 B2,일식, 만원-2만원,2022-06-19,괜찮다,11,8.0,3.0,0.0,0.0
