,식당명,별점,구,주소,음식종류,가격대,리뷰날짜,리뷰평가,리뷰수,맛있다수,괜찮다수,별로다수,평점,위도,경도,인접역,인접역까지의거리
630,서민준밀밭,4.3,영등포구,서울특별시 영등포구 영신로40길 22-1,한식, 만원 미만,2022-07-29,맛있다,12.0,10.0,2.0,0.0,3.583333333333333,37.5213018,126.9026711,영등포구청,0.7209497376839229
631,타이문,4.3,영등포구,서울특별시 영등포구 선유로17길 24 1F,다국적음식, 만원 미만,2022-07-28,맛있다,9.0,9.0,0.0,0.0,4.3,37.520785,126.8873879,영등포구청,0.9774703925554324
632,별미볶음점,4.3,영등포구,서울특별시 영등포구 국제금융로6길 33 여의도백화점,한식, 만원-2만원,2022-08-01,맛있다,13.0,12.0,1.0,0.0,3.969230769230769,37.520739750000004,126.92695271725268,여의도,0.24891771863954487
633,유어보울,4.3,영등포구,서울특별시 영등포구 문래로 180 1동 1F 상가108호,양식, 만원-2만원,6 일 전,맛있다,7.0,6.0,1.0,0.0,3.6857142857142855,0.0,0.0,김포공항,13159.99640958085
634,도림186,4.3,영등포구,서울특별시 영등포구 도영로 44,중식, 만원 미만,2022-07-03,맛있다,7.0,7.0,0.0,0.0,4.3,37.50898,126.89681,신도림,0.5119231232625983
635,제주흑돈카츠,4.3,영등포구,서울특별시 영등포구 영중로 9,일식, 만원-2만원,2022-07-21,맛있다,5.0,5.0,0.0,0.0,4.3,37.5311849,126.9057521,당산,0.49448063336495607
636,까폼,4.3,영등포구,서울특별시 영등포구 여의대로 108 여의도 파크원 B1,다국적음식, 만원-2만원,2022-07-06,괜찮다,7.0,6.0,1.0,0.0,3.6857142857142855,37.521640399999995,126.91912159597366,여의도,0.4716867234732899
637,우동가게,4.2,영등포구,서울특별시 영등포구 당산로 180 신우빌딩,한식, 만원 미만,1 시간 전,괜찮다,18.0,15.0,3.0,0.0,3.5,0.0,0.0,김포공항,13159.99640958085
638,어만두,4.2,영등포구,서울특별시 영등포구 의사당대로 127 S-Trenue빌딩 B1,한식, 만원-2만원,2022-08-11,괜찮다,14.0,12.0,2.0,0.0,3.6000000000000005,0.0,0.0,김포공항,13159.99640958085
639,더미,4.2,영등포구,서울특별시 영등포구 국제금융로2길 28 KB금융타워 B1,한식, 4만원 이상,6 일 전,맛있다,14.0,12.0,2.0,0.0,3.6000000000000005,0.0,0.0,김포공항,13159.99640958085
640,도쿄라보,4.2,영등포구,서울특별시 영등포구 도림로 438-12,일식, 만원-2만원,2022-04-17,맛있다,6.0,5.0,1.0,0.0,3.5,37.5159068,126.8915583,합정,0.6252711240189784
641,마얘,4.2,영등포구,서울특별시 영등포구 여의대로 108 현대백화점 B1,카페/디저트, 만원 미만,2022-04-01,맛있다,5.0,5.0,0.0,0.0,4.2,0.0,0.0,김포공항,13159.99640958085
642,브로트아트,4.1,영등포구,서울특별시 영등포구 국제금융로7길 3 수정상가 1F,카페/디저트, 만원 미만,9 시간 전,맛있다,12.0,11.0,1.0,0.0,3.758333333333333,0.0,0.0,김포공항,13159.99640958085
643,비어포스트바,4.1,영등포구,서울특별시 영등포구 도림로131길 15,주점, 만원 미만,2022-07-11,맛있다,13.0,12.0,1.0,0.0,3.784615384615385,37.5139884,126.8947378,합정,0.33792640543123076
644,호우양꼬치,4.1,영등포구,서울특별시 영등포구 영중로10길 6 델리타운 102호,중식, 만원-2만원,2022-02-15,맛있다,11.0,10.0,1.0,0.0,3.727272727272727,0.0,0.0,김포공항,13159.99640958085
645,동해반점,4.0,영등포구,서울특별시 영등포구 시흥대로 639,중식, 만원 미만,2022-06-25,맛있다,17.0,15.0,2.0,0.0,3.5294117647058822,37.4923428,126.9091454,대림,1.2515167362318624
646,아우어베이커리,4.0,영등포구,서울특별시 영등포구 경인로 843 1F,카페/디저트, 만원 미만,2022-06-20,맛있다,9.0,8.0,1.0,0.0,3.555555555555556,0.0,0.0,김포공항,13159.99640958085
647,크로닉,3.9,영등포구,서울특별시 영등포구 당산로35길 7,카페/디저트, 만원 미만,2022-01-10,맛있다,10.0,9.0,1.0,0.0,3.51,37.5290288,126.8968671,영등포구청,0.37566797977376265
648,브레드05,3.9,영등포구,서울특별시 영등포구 여의대방로43나길 4,카페/디저트, 만원 미만,2021-10-07,맛있다,25.0,23.0,2.0,0.0,3.588,37.5068662,126.9210845,신길,1.17988241953396
649,카페노티드,3.9,영등포구,서울특별시 영등포구 국제금융로 10 IFC몰,카페/디저트, 만원 미만,2022-07-12,맛있다,5.0,5.0,0.0,0.0,3.9,0.0,0.0,김포공항,13159.99640958085
650,작은피자집,4.8,동작구, 서울특별시 동작구 사당로30길 96,양식, 만원-2만원,2022-08-12,맛있다,60.0,54.0,5.0,1.0,4.159999999999999,37.4822523,126.9808693,총신대입구,0.4140927400439469
651,운봉산장양고기전문점,4.6,동작구, 서울특별시 동작구 장승배기로 118-1,한식, 2만원-3만원,2022-08-13,맛있다,46.0,39.0,6.0,1.0,3.6999999999999993,37.504143,126.9392147,여의도,2.3551225590318605
652,서평면옥,4.4,동작구, 서울특별시 동작구 보라매로5길 15 B1,한식, 만원 미만,6 일 전,맛있다,22.0,21.0,1.0,0.0,4.2,37.4927106,126.9248886,대림,2.6404396249150666
653,고우마구로,4.4,동작구, 서울특별시 동작구 양녕로 249,일식, 2만원-3만원,2022-04-20,맛있다,6.0,6.0,0.0,0.0,4.4,37.5139416,126.9560956,동작,2.403283507689593
654,다독이네 숯불구이,4.3,동작구, 서울특별시 동작구 노량진로 106-5 1F,한식, 만원 미만,2022-03-31,맛있다,25.0,23.0,2.0,0.0,3.956,37.5125967,126.9543166,동작,2.476715450133794
655,소라노호시,4.3,동작구, 서울특별시 동작구 동작대로27길 16-5,주점, 3만원-4만원,2022-05-19,맛있다,9.0,9.0,0.0,0.0,4.3,37.4882452,126.9790527,총신대입구,0.3541669236613853
656,등나무집,4.3,동작구, 서울특별시 동작구 대림로 52,한식, 만원-2만원,6 일 전,맛있다,22.0,18.0,4.0,0.0,3.5181818181818176,37.4875013,126.9128002,대림,1.6693112809030384
657,오꼬노미스토리,4.3,동작구, 서울특별시 동작구 노량진로10길 27,일식, 만원-2만원,2022-04-19,괜찮다,22.0,18.0,4.0,0.0,3.5181818181818176,37.5114189,126.9376777,여의도,1.6401085832600777
658,청와옥,4.3,동작구, 서울특별시 동작구 동작대로 71,한식, 만원-2만원,2022-05-26,맛있다,9.0,8.0,1.0,0.0,3.822222222222222,37.5007662,126.9838687,동작,0.45931730890402295
659,가마솥손두부,4.3,동작구, 서울특별시 동작구 남부순환로271길 20,한식, 만원 미만,2022-01-19,맛있다,7.0,7.0,0.0,0.0,4.3,37.479302,126.9796508,사당,0.3507303387017098
660,정작가의 막걸리집,4.1,동작구, 서울특별시 동작구 동작대로33가길 5 1F,주점, 만원-2만원,2022-07-16,맛있다,17.0,15.0,2.0,0.0,3.617647058823529,37.4895389,126.9817551,총신대입구,0.40396522827880116
661,조복남,4.1,동작구, 서울특별시 동작구 사당로17다길 9 B201호,카페/디저트, 만원 미만,2022-05-29,맛있다,6.0,6.0,0.0,0.0,4.1,0.0,0.0,김포공항,13159.99640958085
662,상도실내포장마차,4.1,동작구, 서울특별시 동작구 상도로 288,주점, 만원-2만원,2022-06-01,맛있다,17.0,16.0,1.0,0.0,3.858823529411764,37.5050907,126.9407112,여의도,2.3462160652669066
663,와플스,4.1,동작구, 서울특별시 동작구 노량진로16길 26 1F,카페/디저트, 만원 미만,2022-06-27,맛있다,10.0,10.0,0.0,0.0,4.1,37.5119431,126.9438606,여의도,2.0314922141620477
664,가춘,4.0,동작구, 서울특별시 동작구 상도로 357,카페/디저트, 만원 미만,2020-10-30,괜찮다,15.0,14.0,1.0,0.0,3.733333333333333,37.5050907,126.9407112,여의도,2.3462160652669066
665,파동추야,4.0,동작구, 서울특별시 동작구 상도로58길 4 경원빌딩,한식, 만원 미만,2022-03-25,맛있다,16.0,14.0,2.0,0.0,3.5,37.4949566,126.9520593,동작,2.634139557457997
666,미학당,3.9,동작구, 서울특별시 동작구 사당로 56 2F,카페/디저트, 만원 미만,2022-06-17,맛있다,25.0,23.0,2.0,0.0,3.588,37.4946982,126.9608044,동작,1.9483070597194607
667,블랑제리꾸끄,3.9,동작구, 서울특별시 동작구 만양로 37,카페/디저트, 만원 미만,2021-10-19,맛있다,20.0,18.0,2.0,0.0,3.51,37.5096477,126.9455378,여의도,2.2977374304280658
668,조가네갑오징어,3.9,동작구, 서울특별시 동작구 남부순환로271길 24 1F,한식, 2만원-3만원,2022-06-28,맛있다,6.0,6.0,0.0,0.0,3.9,37.479302,126.9796508,사당,0.3507303387017098
669,나루,4.6,동작구, 서울특별시 동작구 상도로 120 핸드픽트호텔 9F,한식, 2만원-3만원,2020-04-06,괜찮다,10.0,9.0,1.0,0.0,4.14,37.5050907,126.9407112,여의도,2.3462160652669066
670,탭하우스어반,4.5,동작구, 서울특별시 동작구 동작대로25길 46,주점, 만원 미만,2022-01-18,맛있다,9.0,9.0,0.0,0.0,4.5,37.4855197,126.9803868,총신대입구,0.1299663241436185
671,메종조,4.7,서초구, 서울특별시 서초구 반포대로7길 35 공아트빌딩 1F,다국적음식, 2만원-3만원,3 일 전,맛있다,26.0,26.0,0.0,0.0,4.7,37.4823456,127.0114598,교대,1.2921413397855896
672,밴건디 스테이크 하우스,4.6,서초구, 서울특별시 서초구 사평대로22길 5,양식, 4만원 이상,4 일 전,맛있다,141.0,124.0,14.0,3.0,3.849645390070922,37.4992772,126.9976247,고속터미널,0.909425714281742
673,서관면옥,4.6,서초구, 서울특별시 서초구 서초대로56길 11,한식, 만원-2만원,3 일 전,맛있다,165.0,138.0,21.0,6.0,3.5127272727272727,37.4932165,127.0174313,교대,0.2979600869291093
674,스시 윤슬,4.6,서초구, 서울특별시 서초구 서초대로 266 B101호,일식, 4만원 이상,2022-04-09,맛있다,15.0,14.0,1.0,0.0,4.293333333333333,37.4979756,127.0274773,강남,0.20672078597036822
675,옥토스,4.6,서초구, 서울특별시 서초구 사평대로52길 11 1F,기타, 4만원 이상,2022-07-06,맛있다,10.0,10.0,0.0,0.0,4.6,37.502432,127.0225413,강남,0.859088845587494
676,스시야스다,4.6,서초구, 서울특별시 서초구 서초대로58길 18 지에스타워 2F,일식, 4만원 이상,2022-05-28,맛있다,4.0,4.0,0.0,0.0,4.6,37.4933956,127.0186688,교대,0.4028484883179201
677,소울브레드,4.5,서초구, 서울특별시 서초구 바우뫼로7길 27 동양상가,카페/디저트, 만원 미만,2022-06-30,맛있다,112.0,98.0,12.0,2.0,3.7767857142857135,37.4712518,127.0246111,양재,1.6883937865018182
678,더 마고 그릴,4.5,서초구, 서울특별시 서초구 신반포로 176 JW메리어트 호텔 서울 7F,양식, 4만원 이상,2022-04-30,맛있다,20.0,18.0,2.0,0.0,4.05,37.5049259,127.0040959,고속터미널,0.14052096607117742
679,크레미엘,4.5,서초구, 서울특별시 서초구 양재천로21길 3 디와이빌딩 1F,카페/디저트, 만원 미만,2022-07-02,맛있다,15.0,15.0,0.0,0.0,4.5,37.4771186,127.0393355,양재,0.9991272562348354
680,FOURB,4.5,서초구, 서울특별시 서초구 사평대로 205 1F FP106호,카페/디저트, 만원 미만,2022-05-18,맛있다,18.0,18.0,0.0,0.0,4.5,37.4980708,126.9896028,동작,1.0432507716585067
681,모트32,4.5,서초구, 서울특별시 서초구 신반포로 176 3F,중식, 4만원 이상,2022-05-31,맛있다,6.0,6.0,0.0,0.0,4.5,37.5049259,127.0040959,고속터미널,0.14052096607117742
682,남부럽지않은고기한상,4.5,서초구, 서울특별시 서초구 효령로52길 5,한식, 만원-2만원,2022-07-30,맛있다,6.0,6.0,0.0,0.0,4.5,37.4829293,127.0131062,교대,1.2089830174588487
683,스시금강,4.4,서초구, 서울특별시 서초구 효령로 307 부속12상가 106호,일식, 4만원 이상,2022-06-22,맛있다,19.0,16.0,3.0,0.0,3.705263157894737,37.484077,127.0114198,교대,1.1041537016499117
684,키세츠스시,4.4,서초구, 서울특별시 서초구 방배천로4안길 18 1F,일식, 4만원 이상,2022-07-21,괜찮다,16.0,15.0,1.0,0.0,4.125,37.4805276,126.9833508,사당,0.48060988563352813
685,신사약방,4.4,서초구, 서울특별시 서초구 나루터로12길 35 1F,한식, 만원-2만원,2022-07-29,맛있다,13.0,11.0,2.0,0.0,3.723076923076924,37.5143727,127.017848,고속터미널,1.5752463660694367
686,무드서울,4.4,서초구, 서울특별시 서초구 올림픽대로 2085-14 솔빛섬 1-2F,주점, 만원-2만원,2022-08-05,맛있다,10.0,10.0,0.0,0.0,4.4,37.5096561,126.998354,고속터미널,0.597715295925169
687,신숙,4.4,서초구, 서울특별시 서초구 법원로3길 21 이정빌딩,한식, 만원 미만,2022-06-09,괜찮다,45.0,39.0,6.0,0.0,3.813333333333334,37.4932032,127.0084843,교대,0.5018491358466333
688,앙띠크,4.4,서초구, 서울특별시 서초구 서초중앙로20길 14,카페/디저트, 만원 미만,3 일 전,맛있다,26.0,22.0,4.0,0.0,3.723076923076924,37.4923087,127.0151913,교대,0.18781944610156134
689,모멍데모시옹,4.4,서초구, 서울특별시 서초구 반포대로3길 31,카페/디저트, 만원 미만,2022-06-12,맛있다,16.0,16.0,0.0,0.0,4.4,37.4812559,127.0090102,교대,1.4630993910570211
690,반티엔야오카오위,4.4,서초구, 서울특별시 서초구 서초대로73길 12 세계빌딩 1F,중식, 2만원-3만원,2022-07-28,맛있다,23.0,19.0,4.0,0.0,3.634782608695653,37.5011402,127.0241044,강남,0.661724666305785
691,케빈의집,4.4,서초구, 서울특별시 서초구 서초대로29길 17-2 1F,양식, 만원-2만원,2022-07-23,맛있다,5.0,5.0,0.0,0.0,4.4,37.4887461,126.9954567,총신대입구,1.2476176792704694
692,시올돈,4.4,서초구, 서울특별시 서초구 청두곶길 6-1 1F,일식, 만원-2만원,2022-08-02,맛있다,10.0,9.0,1.0,0.0,3.96,37.4823647,126.9856137,총신대입구,0.5192919602747561
693,태양커피,4.4,서초구, 서울특별시 서초구 방배천로 32 송암빌딩 1F,카페/디저트, 만원 미만,2022-08-14,맛있다,18.0,16.0,2.0,0.0,3.911111111111112,37.487603,126.9852537,총신대입구,0.3601495120795833
694,비스테까,4.4,서초구, 서울특별시 서초구 신반포로 176 신세계백화점 강남점 B1,카페/디저트, 만원-2만원,2022-05-24,맛있다,23.0,20.0,3.0,0.0,3.8260869565217392,37.5049259,127.0040959,고속터미널,0.14052096607117742
695,레프레미스,4.3,서초구, 서울특별시 서초구 남부순환로337길 36,카페/디저트, 만원 미만,2021-11-24,맛있다,119.0,103.0,15.0,1.0,3.649579831932773,37.4837298,127.021321,양재,1.0688049507900388
696,플레이버즈,4.3,서초구, 서울특별시 서초구 신반포로 176 JW메리어트 호텔 서울 2F,기타, 4만원 이상,2022-06-19,맛있다,35.0,31.0,4.0,0.0,3.808571428571428,37.5049259,127.0040959,고속터미널,0.14052096607117742
697,푸드더즈매터,4.3,서초구, 서울특별시 서초구 서래로1길 10 1F,양식, 만원-2만원,2022-06-09,맛있다,25.0,21.0,4.0,0.0,3.612,37.4961884,126.99762,고속터미널,1.2097099586191349
698,천년식향,4.3,서초구, 서울특별시 서초구 효령로 316-1 3F,양식, 4만원 이상,2022-06-07,괜찮다,18.0,15.0,3.0,0.0,3.583333333333333,37.484077,127.0114198,교대,1.1041537016499117
699,리프레셔스,4.3,서초구, 서울특별시 서초구 청두곶6길 8 1F,카페/디저트, 만원 미만,2022-05-07,맛있다,32.0,31.0,1.0,0.0,4.165625,37.47963,126.9856309,사당,0.5096725676273559
700,갈쿠리와소쿠리,4.3,서초구, 서울특별시 서초구 신반포로45길 50-9 유진빌딩,한식, 만원 미만,2022-04-25,맛있다,32.0,28.0,4.0,0.0,3.7625,37.5132428,127.0160037,고속터미널,1.3698172169807534
701,호피덕,4.3,서초구, 서울특별시 서초구 양재천로 135-4,양식, 만원-2만원,2022-06-26,맛있다,27.0,22.0,5.0,0.0,3.5037037037037035,37.4783392,127.0413746,양재,1.0040789246241886
702,3대삼계장인,4.3,서초구, 서울특별시 서초구 반포대로28길 56-3 1F,한식, 만원-2만원,2022-08-06,맛있다,24.0,22.0,2.0,0.0,3.9416666666666655,37.4906345,127.0095933,교대,0.5307581899012948
703,토라도라,4.3,서초구, 서울특별시 서초구 논현로31길 56 JCS빌딩,일식, 만원-2만원,2022-08-04,맛있다,11.0,9.0,2.0,0.0,3.5181818181818176,37.4810347,127.0412746,양재,0.8112041414974379
704,홍두깨수타손칼국수,4.3,서초구, 서울특별시 서초구 강남대로109길 45-16 대성빌딩,한식, 만원 미만,2022-05-03,맛있다,6.0,6.0,0.0,0.0,4.3,37.5163941,127.0169965,고속터미널,1.6617931374145407
705,성천막국수,4.3,서초구, 서울특별시 서초구 강남대로 545-12,한식, 만원 미만,2022-08-05,맛있다,9.0,8.0,1.0,0.0,3.822222222222222,37.5034796,127.0248247,강남,0.8617458267414723
706,라바트리,4.3,서초구, 서울특별시 서초구 서초대로27길 33 B1,카페/디저트, 만원 미만,2022-05-08,맛있다,8.0,8.0,0.0,0.0,4.3,37.4894255,126.9942079,총신대입구,1.1645260058712423
707,디토,4.3,서초구, 서울특별시 서초구 명달로 94 1F,양식, 3만원-4만원,2022-02-15,맛있다,9.0,8.0,1.0,0.0,3.822222222222222,37.4775297,127.007041,교대,1.9112002498143135
708,더블딥커피,4.3,서초구, 서울특별시 서초구 방배로11길 21 상가 2호,카페/디저트, 만원 미만,2022-07-31,맛있다,9.0,9.0,0.0,0.0,4.3,37.4813398,126.9949336,총신대입구,1.2670693681407952
709,한성양꼬치,4.3,서초구, 서울특별시 서초구 서초대로50길 63,중식, 만원-2만원,2022-05-30,맛있다,6.0,6.0,0.0,0.0,4.3,37.4894036,127.0126691,교대,0.5024608099740643
710,볼빨간딱새우,4.3,서초구, 서울특별시 서초구 강남대로101안길 4 1F,주점, 만원-2만원,1 일 전,맛있다,7.0,6.0,1.0,0.0,3.6857142857142855,37.5160537,127.0174947,고속터미널,1.6683557549179793
711,상아김밥&떡볶이,4.2,서초구, 서울특별시 서초구 강남대로95길 47-4,한식, 만원 미만,2022-06-29,맛있다,24.0,20.0,4.0,0.0,3.5,37.5133722,127.0189377,고속터미널,1.5945239993734237
712,세시셀라팩토리,4.2,서초구, 서울특별시 서초구 방배로42길 46 2F,카페/디저트, 만원-2만원,2022-05-20,맛있다,16.0,15.0,1.0,0.0,3.9375,37.4942221,126.9905327,총신대입구,1.2049275103643255
713,모던샤브하우스,4.2,서초구, 서울특별시 서초구 신반포로 176,한식, 4만원 이상,2022-07-28,괜찮다,6.0,5.0,1.0,0.0,3.5,37.5049259,127.0040959,고속터미널,0.14052096607117742
714,카페 원,4.2,서초구, 서울특별시 서초구 신반포로 176 JW메리어트 호텔 서울 1F,카페/디저트, 2만원-3만원,2022-01-14,맛있다,8.0,8.0,0.0,0.0,4.2,37.5049259,127.0040959,고속터미널,0.14052096607117742
715,언니가숨겨놓은과자상자,4.2,서초구, 서울특별시 서초구 방배천로8길 36 1F,카페/디저트, 만원 미만,2022-07-31,맛있다,12.0,11.0,1.0,0.0,3.85,37.4800008,126.983523,사당,0.43254611012475175
716,백년옥,4.2,서초구, 서울특별시 서초구 남부순환로323길 1 다모성갤러리,한식, 만원-2만원,2022-01-18,맛있다,15.0,13.0,2.0,0.0,3.64,37.4826941,127.013776,교대,1.2321645337120628
717,삼호복집,4.2,서초구, 서울특별시 서초구 강남대로51길 5 기우빌딩,기타, 2만원-3만원,2021-06-27,맛있다,9.0,9.0,0.0,0.0,4.2,37.4912602,127.02974,강남,0.5695798818968394
718,쎄종드파이,4.2,서초구, 서울특별시 서초구 서초대로40길 48-16,카페/디저트, 만원 미만,2022-04-05,맛있다,6.0,6.0,0.0,0.0,4.2,37.4893461,127.0074518,교대,0.7674894566641794
719,강셰프스토리,4.2,서초구, 서울특별시 서초구 방배로 234-6,일식, 2만원-3만원,2022-05-31,맛있다,11.0,10.0,1.0,0.0,3.8181818181818175,37.4984328,126.9870608,동작,0.842114914461903
720,파티시안,4.2,서초구, 서울특별시 서초구 서초대로25길 37,카페/디저트, 만원 미만,2022-06-30,맛있다,4.0,4.0,0.0,0.0,4.2,37.4903263,126.9928572,총신대입구,1.0942227440841739
721,피노키오,4.2,서초구, 서울특별시 서초구 사평대로22길 42 103호,카페/디저트, 만원 미만,2022-08-04,맛있다,4.0,4.0,0.0,0.0,4.2,37.4969808,126.997583,고속터미널,1.1318536181126961
722,바른고기바른가격 정육점,4.2,서초구, 서울특별시 서초구 동광로 80 정암빌딩 1-2F,한식, 4만원 이상,2022-06-30,괜찮다,7.0,6.0,1.0,0.0,3.6000000000000005,37.494211,126.9967186,고속터미널,1.4427832437463406
723,화이트리에,4.2,서초구, 서울특별시 서초구 신반포로 219 1F 1호,카페/디저트, 만원 미만,2022-04-30,맛있다,5.0,5.0,0.0,0.0,4.2,37.5048617,127.0009917,고속터미널,0.24980120227656863
724,해브커피,4.2,서초구, 서울특별시 서초구 서초대로25길 51 1F,카페/디저트, 만원 미만,2022-07-02,맛있다,4.0,4.0,0.0,0.0,4.2,37.4903263,126.9928572,총신대입구,1.0942227440841739
725,세광양대창,4.1,서초구, 서울특별시 서초구 반포대로28길 79 1-2F,한식, 만원-2만원,2022-04-20,맛있다,83.0,80.0,2.0,1.0,3.8530120481927703,37.4906345,127.0095933,교대,0.5307581899012948
726,공간21,4.1,서초구, 서울특별시 서초구 서초대로46길 42 1F,카페/디저트, 2만원-3만원,2021-06-20,맛있다,16.0,15.0,1.0,0.0,3.84375,37.4903854,127.0116705,교대,0.43447071724999625
727,버거베어,4.1,서초구, 서울특별시 서초구 신반포로47길 56 1F 102호,양식, 만원 미만,2021-11-08,맛있다,22.0,20.0,2.0,0.0,3.727272727272727,37.5111674,127.0195732,고속터미널,1.5364901411092973
728,고스트요거트,4.1,서초구, 서울특별시 서초구 서초중앙로20길 37 1F,카페/디저트, 만원 미만,2022-02-04,맛있다,22.0,21.0,1.0,0.0,3.913636363636364,37.4923087,127.0151913,교대,0.18781944610156134
729,민이네식빵,4.1,서초구, 서울특별시 서초구 방배천로2안길 51,카페/디저트, 만원 미만,2022-07-07,괜찮다,28.0,26.0,2.0,0.0,3.807142857142857,37.479886,126.9839613,사당,0.43936056921755534
730,발콩,4.1,서초구, 서울특별시 서초구 동광로11길 35,카페/디저트, 만원 미만,2022-06-01,맛있다,6.0,6.0,0.0,0.0,4.1,37.4939036,126.9855227,총신대입구,0.948714821662496
731,데일리소유,4.1,서초구, 서울특별시 서초구 방배중앙로15길 39 뉴씨엘 B1,카페/디저트, 만원 미만,2022-02-21,맛있다,8.0,8.0,0.0,0.0,4.1,37.4883103,126.9878866,총신대입구,0.6017171883473026
732,한성돈까스,4.1,서초구, 서울특별시 서초구 나루터로12길 34,한식, 만원-2만원,2022-05-05,맛있다,15.0,14.0,1.0,0.0,3.826666666666666,37.5143727,127.017848,고속터미널,1.5752463660694367
733,꽃볶이,4.1,서초구, 서울특별시 서초구 강남대로95길 47-7 1F,한식, 만원 미만,2021-05-29,맛있다,11.0,10.0,1.0,0.0,3.727272727272727,37.5133722,127.0189377,고속터미널,1.5945239993734237
734,몬탁,4.1,서초구, 서울특별시 서초구 서초대로32길 8,카페/디저트, 만원 미만,2022-08-11,맛있다,4.0,4.0,0.0,0.0,4.1,37.4882365,126.9970138,총신대입구,1.3691252500882323
735,두배족발 공원옆,4.1,서초구, 서울특별시 서초구 신반포로47길 61 아남빌딩,한식, 3만원-4만원,2022-04-06,괜찮다,9.0,8.0,1.0,0.0,3.644444444444444,37.5111674,127.0195732,고속터미널,1.5364901411092973
736,따빠디또 디저트 따빠스바,4.7,관악구, 서울특별시 관악구 행운1길 79 상가 104호,카페/디저트, 만원 미만,2 일 전,괜찮다,48.0,47.0,1.0,0.0,4.602083333333334,37.4828316,126.9553094,총신대입구,2.3602690043610752
737,뉴욕택시디저트,4.6,관악구, 서울특별시 관악구 남부순환로 1870 1F,카페/디저트, 만원 미만,2022-08-11,맛있다,108.0,95.0,12.0,1.0,3.961111111111111,37.4821966,126.9474016,총신대입구,3.0610583894712877
738,베이컨시,4.6,관악구, 서울특별시 관악구 봉천로62길 5 옥산빌딩 B1,양식, 만원-2만원,2022-07-31,맛있다,37.0,30.0,7.0,0.0,3.72972972972973,37.4777924,126.95890501811532,사당,1.9932270416350464
739,루비정,4.6,관악구, 서울특별시 관악구 남부순환로 1690,중식, 만원-2만원,2022-06-19,맛있다,22.0,21.0,1.0,0.0,4.390909090909091,37.4821966,126.9474016,총신대입구,3.0610583894712877
740,빠사삭,4.5,관악구, 서울특별시 관악구 신림로17길 41,한식, 만원 미만,2 일 전,괜찮다,53.0,51.0,2.0,0.0,4.330188679245283,37.4670751,126.935805,사당,4.160277619404561
741,오목눈이 (휴업중),4.4,관악구, 서울특별시 관악구 장군봉1길 32 2F,카페/디저트, 만원 미만,2022-06-19,맛있다,92.0,76.0,15.0,1.0,3.539130434782609,37.4817904,126.9414655,사당,3.5757835232474244
742,오월의김밥,4.4,관악구, 서울특별시 관악구 봉천로 605,한식, 만원 미만,2022-07-02,괜찮다,90.0,79.0,9.0,2.0,3.666666666666667,37.482511,126.9492377,총신대입구,2.8958377466614302
743,카츠오도,4.4,관악구, 서울특별시 관악구 조원로16가길 51,일식, 만원-2만원,3 일 전,맛있다,6.0,6.0,0.0,0.0,4.4,37.4830934,126.9120465,대림,1.8350489030540877
744,크래프티,4.3,관악구, 서울특별시 관악구 낙성대로 24 2F,카페/디저트, 만원 미만,3 일 전,맛있다,13.0,12.0,1.0,0.0,3.969230769230769,37.47637665,126.95878931340181,사당,1.9981610497255504
745,동학,4.3,관악구, 서울특별시 관악구 대학5길 29,한식, 만원-2만원,2022-07-05,맛있다,17.0,15.0,2.0,0.0,3.794117647058824,37.4695999,126.9383157,사당,3.8811890833803857
746,푀유 파티세리,4.3,관악구, 서울특별시 관악구 남부순환로244가길 19,카페/디저트, 만원 미만,2022-06-23,맛있다,6.0,6.0,0.0,0.0,4.3,37.4761213,126.962973,사당,1.6294353258064762
747,베어문,4.3,관악구, 서울특별시 관악구 호암로22길 29,카페/디저트, 만원 미만,4 일 전,맛있다,10.0,10.0,0.0,0.0,4.3,37.4687475,126.9351718,사당,4.172074684889267
748,요샌,4.3,관악구, 서울특별시 관악구 남부순환로230길 42 1F,카페/디저트, 만원 미만,4 일 전,맛있다,11.0,11.0,0.0,0.0,4.3,37.4777259,126.9552387,사당,2.3155608864056303
749,그릭데이,4.3,관악구, 서울특별시 관악구 관악로 168,카페/디저트, 만원 미만,2022-01-08,맛있다,11.0,11.0,0.0,0.0,4.3,37.4802255,126.9531204,사당,2.5327473548044197
750,스톡홀름샐러드,4.3,관악구, 서울특별시 관악구 신림로17길 63 1F,양식, 만원 미만,2022-04-26,맛있다,4.0,4.0,0.0,0.0,4.3,37.4670751,126.935805,사당,4.160277619404561
751,10인치샌드위치&커피,4.3,관악구, 서울특별시 관악구 관악로 1 서울대학교 기숙사900동 B2,양식, 만원 미만,2022-07-18,맛있다,4.0,4.0,0.0,0.0,4.3,37.45811495,126.95216069831967,사당,3.293196491353358
752,축상,4.2,관악구, 서울특별시 관악구 남부순환로 1848-6 B1,주점, 2만원-3만원,2022-05-20,맛있다,20.0,19.0,1.0,0.0,3.99,37.4821966,126.9474016,총신대입구,3.0610583894712877
753,통영장어잡는날,4.2,관악구, 서울특별시 관악구 대학길 103,기타, 만원-2만원,2022-07-09,괜찮다,13.0,12.0,1.0,0.0,3.876923076923077,37.4672276,126.9375648,사당,4.005760475284599
