"동별(1)","동별(2)",동별(3),조직형태별(1),조직형태별(2),조직형태별(3),2014,2015,2016
"합계","관악구",청림동,회사이외의 법인,사업체수,소계,6,6,5
"합계","관악구",청림동,회사이외의 법인,종사자수,소계,67,65,67
"합계","관악구",청림동,비법인단체,사업체수,소계,19,18,16
"합계","관악구",청림동,비법인단체,종사자수,소계,94,127,104
"합계","관악구",행운동,합계,사업체수,사업체수,1432,1427,1464
"합계","관악구",행운동,합계,종사자수,소계,5896,5866,6151
"합계","관악구",행운동,합계,종사자수,남,2734,2881,2880
"합계","관악구",행운동,합계,종사자수,여,3162,2985,3271
"합계","관악구",행운동,개인,사업체수,소계,1219,1217,1258
"합계","관악구",행운동,개인,종사자수,소계,3254,3157,3215
"합계","관악구",행운동,회사법인,사업체수,소계,123,119,114
"합계","관악구",행운동,회사법인,종사자수,소계,1281,1311,1159
"합계","관악구",행운동,회사이외의 법인,사업체수,소계,38,42,40
"합계","관악구",행운동,회사이외의 법인,종사자수,소계,703,778,684
"합계","관악구",행운동,비법인단체,사업체수,소계,52,49,52
"합계","관악구",행운동,비법인단체,종사자수,소계,658,620,1093
"합계","관악구",낙성대동,합계,사업체수,사업체수,1269,1247,1265
"합계","관악구",낙성대동,합계,종사자수,소계,8248,9003,7741
"합계","관악구",낙성대동,합계,종사자수,남,4454,5040,4179
"합계","관악구",낙성대동,합계,종사자수,여,3794,3963,3562
"합계","관악구",낙성대동,개인,사업체수,소계,990,987,997
"합계","관악구",낙성대동,개인,종사자수,소계,3276,3302,3251
"합계","관악구",낙성대동,회사법인,사업체수,소계,185,179,190
"합계","관악구",낙성대동,회사법인,종사자수,소계,4053,4764,3517
"합계","관악구",낙성대동,회사이외의 법인,사업체수,소계,40,36,36
"합계","관악구",낙성대동,회사이외의 법인,종사자수,소계,752,772,804
"합계","관악구",낙성대동,비법인단체,사업체수,소계,54,45,42
"합계","관악구",낙성대동,비법인단체,종사자수,소계,167,165,169
"합계","관악구",중앙동,합계,사업체수,사업체수,1436,1465,1086
"합계","관악구",중앙동,합계,종사자수,소계,5445,6107,5076
"합계","관악구",중앙동,합계,종사자수,남,2912,3420,2501
"합계","관악구",중앙동,합계,종사자수,여,2533,2687,2575
"합계","관악구",중앙동,개인,사업체수,소계,1286,1305,926
"합계","관악구",중앙동,개인,종사자수,소계,2660,2898,2466
"합계","관악구",중앙동,회사법인,사업체수,소계,99,114,118
"합계","관악구",중앙동,회사법인,종사자수,소계,2287,2793,2206
"합계","관악구",중앙동,회사이외의 법인,사업체수,소계,13,12,10
"합계","관악구",중앙동,회사이외의 법인,종사자수,소계,214,152,203
"합계","관악구",중앙동,비법인단체,사업체수,소계,38,34,32
"합계","관악구",중앙동,비법인단체,종사자수,소계,284,264,201
"합계","관악구",인헌동,합계,사업체수,사업체수,1102,1094,1047
"합계","관악구",인헌동,합계,종사자수,소계,4425,4637,4006
"합계","관악구",인헌동,합계,종사자수,남,2038,2278,1864
"합계","관악구",인헌동,합계,종사자수,여,2387,2359,2142
"합계","관악구",인헌동,개인,사업체수,소계,979,972,935
"합계","관악구",인헌동,개인,종사자수,소계,2091,2174,2059
"합계","관악구",인헌동,회사법인,사업체수,소계,76,78,69
"합계","관악구",인헌동,회사법인,종사자수,소계,1791,2055,1546
"합계","관악구",인헌동,회사이외의 법인,사업체수,소계,13,13,13
"합계","관악구",인헌동,회사이외의 법인,종사자수,소계,283,262,259
"합계","관악구",인헌동,비법인단체,사업체수,소계,34,31,30
"합계","관악구",인헌동,비법인단체,종사자수,소계,260,146,142
"합계","관악구",남현동,합계,사업체수,사업체수,902,913,874
"합계","관악구",남현동,합계,종사자수,소계,5656,6397,5163
"합계","관악구",남현동,합계,종사자수,남,3034,3724,2887
"합계","관악구",남현동,합계,종사자수,여,2622,2673,2276
"합계","관악구",남현동,개인,사업체수,소계,703,715,699
"합계","관악구",남현동,개인,종사자수,소계,1887,1907,1634
"합계","관악구",남현동,회사법인,사업체수,소계,144,149,124
"합계","관악구",남현동,회사법인,종사자수,소계,3231,3943,3005
"합계","관악구",남현동,회사이외의 법인,사업체수,소계,28,25,26
"합계","관악구",남현동,회사이외의 법인,종사자수,소계,439,433,402
"합계","관악구",남현동,비법인단체,사업체수,소계,27,24,25
"합계","관악구",남현동,비법인단체,종사자수,소계,99,114,122
"합계","관악구",서원동,합계,사업체수,사업체수,1323,1302,1296
"합계","관악구",서원동,합계,종사자수,소계,7099,7677,7974
"합계","관악구",서원동,합계,종사자수,남,3214,3606,3960
"합계","관악구",서원동,합계,종사자수,여,3885,4071,4014
"합계","관악구",서원동,개인,사업체수,소계,1129,1100,1097
"합계","관악구",서원동,개인,종사자수,소계,3949,3856,3961
"합계","관악구",서원동,회사법인,사업체수,소계,135,141,140
"합계","관악구",서원동,회사법인,종사자수,소계,2549,3161,3382
"합계","관악구",서원동,회사이외의 법인,사업체수,소계,25,27,28
"합계","관악구",서원동,회사이외의 법인,종사자수,소계,288,307,416
"합계","관악구",서원동,비법인단체,사업체수,소계,34,34,31
"합계","관악구",서원동,비법인단체,종사자수,소계,313,353,215
"합계","관악구",신원동,합계,사업체수,사업체수,851,829,851
"합계","관악구",신원동,합계,종사자수,소계,2253,2430,2453
"합계","관악구",신원동,합계,종사자수,남,1053,1070,1070
"합계","관악구",신원동,합계,종사자수,여,1200,1360,1383
"합계","관악구",신원동,개인,사업체수,소계,787,764,789
"합계","관악구",신원동,개인,종사자수,소계,1594,1653,1734
"합계","관악구",신원동,회사법인,사업체수,소계,19,24,22
"합계","관악구",신원동,회사법인,종사자수,소계,238,258,211
"합계","관악구",신원동,회사이외의 법인,사업체수,소계,10,9,8
"합계","관악구",신원동,회사이외의 법인,종사자수,소계,299,323,312
"합계","관악구",신원동,비법인단체,사업체수,소계,35,32,32
"합계","관악구",신원동,비법인단체,종사자수,소계,122,196,196
"합계","관악구",서림동,합계,사업체수,사업체수,863,904,1316
"합계","관악구",서림동,합계,종사자수,소계,2630,2663,3296
"합계","관악구",서림동,합계,종사자수,남,1577,1559,2035
"합계","관악구",서림동,합계,종사자수,여,1053,1104,1261
"합계","관악구",서림동,개인,사업체수,소계,780,829,1239
"합계","관악구",서림동,개인,종사자수,소계,1681,1769,2157
"합계","관악구",서림동,회사법인,사업체수,소계,35,29,27
"합계","관악구",서림동,회사법인,종사자수,소계,615,543,613
"합계","관악구",서림동,회사이외의 법인,사업체수,소계,11,9,10
"합계","관악구",서림동,회사이외의 법인,종사자수,소계,229,233,249
"합계","관악구",서림동,비법인단체,사업체수,소계,37,37,40
"합계","관악구",서림동,비법인단체,종사자수,소계,105,118,277
"합계","관악구",신사동,합계,사업체수,사업체수,1425,1428,1422
"합계","관악구",신사동,합계,종사자수,소계,4487,4470,4712
"합계","관악구",신사동,합계,종사자수,남,2166,2225,2528
"합계","관악구",신사동,합계,종사자수,여,2321,2245,2184
"합계","관악구",신사동,개인,사업체수,소계,1262,1277,1263
"합계","관악구",신사동,개인,종사자수,소계,3106,3026,3034
"합계","관악구",신사동,회사법인,사업체수,소계,105,99,107
"합계","관악구",신사동,회사법인,종사자수,소계,854,970,1257
"합계","관악구",신사동,회사이외의 법인,사업체수,소계,15,13,12
"합계","관악구",신사동,회사이외의 법인,종사자수,소계,294,295,249
"합계","관악구",신사동,비법인단체,사업체수,소계,43,39,40
"합계","관악구",신사동,비법인단체,종사자수,소계,233,179,172
"합계","관악구",신림동,합계,사업체수,사업체수,1709,1634,1623
"합계","관악구",신림동,합계,종사자수,소계,5630,5899,5671
"합계","관악구",신림동,합계,종사자수,남,2770,2881,2829
"합계","관악구",신림동,합계,종사자수,여,2860,3018,2842
"합계","관악구",신림동,개인,사업체수,소계,1565,1504,1489
"합계","관악구",신림동,개인,종사자수,소계,4087,4154,3953
"합계","관악구",신림동,회사법인,사업체수,소계,100,96,95
"합계","관악구",신림동,회사법인,종사자수,소계,1041,1239,1160
"합계","관악구",신림동,회사이외의 법인,사업체수,소계,14,11,15
"합계","관악구",신림동,회사이외의 법인,종사자수,소계,364,336,454
"합계","관악구",신림동,비법인단체,사업체수,소계,30,23,24
"합계","관악구",신림동,비법인단체,종사자수,소계,138,170,104
"합계","관악구",난향동,합계,사업체수,사업체수,391,398,420
"합계","관악구",난향동,합계,종사자수,소계,2075,2058,1926
"합계","관악구",난향동,합계,종사자수,남,1009,964,918
"합계","관악구",난향동,합계,종사자수,여,1066,1094,1008
"합계","관악구",난향동,개인,사업체수,소계,345,352,370
"합계","관악구",난향동,개인,종사자수,소계,730,753,712
"합계","관악구",난향동,회사법인,사업체수,소계,15,14,16
"합계","관악구",난향동,회사법인,종사자수,소계,928,837,826
"합계","관악구",난향동,회사이외의 법인,사업체수,소계,7,8,8
"합계","관악구",난향동,회사이외의 법인,종사자수,소계,255,287,234
"합계","관악구",난향동,비법인단체,사업체수,소계,24,24,26
"합계","관악구",난향동,비법인단체,종사자수,소계,162,181,154
"합계","관악구",조원동,합계,사업체수,사업체수,2086,2066,2184
"합계","관악구",조원동,합계,종사자수,소계,6668,7075,7073
"합계","관악구",조원동,합계,종사자수,남,3603,3920,4093
"합계","관악구",조원동,합계,종사자수,여,3065,3155,2980
"합계","관악구",조원동,개인,사업체수,소계,1827,1812,1929
"합계","관악구",조원동,개인,종사자수,소계,4281,4132,4213
"합계","관악구",조원동,회사법인,사업체수,소계,174,182,179
"합계","관악구",조원동,회사법인,종사자수,소계,1426,2209,2116
"합계","관악구",조원동,회사이외의 법인,사업체수,소계,26,24,24
"합계","관악구",조원동,회사이외의 법인,종사자수,소계,742,555,590
"합계","관악구",조원동,비법인단체,사업체수,소계,59,48,52
"합계","관악구",조원동,비법인단체,종사자수,소계,219,179,154
"합계","관악구",대학동,합계,사업체수,사업체수,1662,1724,1701
"합계","관악구",대학동,합계,종사자수,소계,12397,12777,12609
"합계","관악구",대학동,합계,종사자수,남,6902,5940,6998
"합계","관악구",대학동,합계,종사자수,여,5495,6837,5611
"합계","관악구",대학동,개인,사업체수,소계,1342,1402,1378
"합계","관악구",대학동,개인,종사자수,소계,3154,3444,3217
"합계","관악구",대학동,회사법인,사업체수,소계,136,140,145
"합계","관악구",대학동,회사법인,종사자수,소계,1492,1592,1741
"합계","관악구",대학동,회사이외의 법인,사업체수,소계,98,105,118
"합계","관악구",대학동,회사이외의 법인,종사자수,소계,7171,7158,7357
"합계","관악구",대학동,비법인단체,사업체수,소계,86,77,60
"합계","관악구",대학동,비법인단체,종사자수,소계,580,583,294
"합계","관악구",은천동,합계,사업체수,사업체수,1639,1643,1596
"합계","관악구",은천동,합계,종사자수,소계,7260,7623,7330
"합계","관악구",은천동,합계,종사자수,남,3798,4049,3851
"합계","관악구",은천동,합계,종사자수,여,3462,3574,3479
"합계","관악구",은천동,개인,사업체수,소계,1384,1391,1357
"합계","관악구",은천동,개인,종사자수,소계,3308,3378,3275
"합계","관악구",은천동,회사법인,사업체수,소계,143,137,123
"합계","관악구",은천동,회사법인,종사자수,소계,2557,2604,2478
"합계","관악구",은천동,회사이외의 법인,사업체수,소계,32,37,39
"합계","관악구",은천동,회사이외의 법인,종사자수,소계,920,1178,1149
"합계","관악구",은천동,비법인단체,사업체수,소계,80,78,77
"합계","관악구",은천동,비법인단체,종사자수,소계,475,463,428
"합계","관악구",성현동,합계,사업체수,사업체수,845,835,880
"합계","관악구",성현동,합계,종사자수,소계,2520,2692,2964
"합계","관악구",성현동,합계,종사자수,남,1117,1243,1441
"합계","관악구",성현동,합계,종사자수,여,1403,1449,1523
"합계","관악구",성현동,개인,사업체수,소계,748,736,774
"합계","관악구",성현동,개인,종사자수,소계,1583,1540,1589
"합계","관악구",성현동,회사법인,사업체수,소계,28,31,36
"합계","관악구",성현동,회사법인,종사자수,소계,250,443,664
"합계","관악구",성현동,회사이외의 법인,사업체수,소계,11,11,12
"합계","관악구",성현동,회사이외의 법인,종사자수,소계,456,477,467
"합계","관악구",성현동,비법인단체,사업체수,소계,58,57,58
"합계","관악구",성현동,비법인단체,종사자수,소계,231,232,244
"합계","관악구",청룡동,합계,사업체수,사업체수,1974,1909,1866
"합계","관악구",청룡동,합계,종사자수,소계,11363,12196,11207
"합계","관악구",청룡동,합계,종사자수,남,6816,7414,6571
"합계","관악구",청룡동,합계,종사자수,여,4547,4782,4636
"합계","관악구",청룡동,개인,사업체수,소계,1617,1573,1540
"합계","관악구",청룡동,개인,종사자수,소계,3946,4073,4009
"합계","관악구",청룡동,회사법인,사업체수,소계,209,202,200
"합계","관악구",청룡동,회사법인,종사자수,소계,4287,4394,4167
"합계","관악구",청룡동,회사이외의 법인,사업체수,소계,63,59,54
"합계","관악구",청룡동,회사이외의 법인,종사자수,소계,2841,3422,2765
"합계","관악구",청룡동,비법인단체,사업체수,소계,85,75,72
"합계","관악구",청룡동,비법인단체,종사자수,소계,289,307,266
"합계","관악구",난곡동,합계,사업체수,사업체수,949,918,959
"합계","관악구",난곡동,합계,종사자수,소계,2320,2474,2411
"합계","관악구",난곡동,합계,종사자수,남,1134,1221,1181
"합계","관악구",난곡동,합계,종사자수,여,1186,1253,1230
"합계","관악구",난곡동,개인,사업체수,소계,870,845,888
"합계","관악구",난곡동,개인,종사자수,소계,1670,1729,1751
"합계","관악구",난곡동,회사법인,사업체수,소계,13,12,11
"합계","관악구",난곡동,회사법인,종사자수,소계,88,109,96
"합계","관악구",난곡동,회사이외의 법인,사업체수,소계,16,16,17
"합계","관악구",난곡동,회사이외의 법인,종사자수,소계,376,441,408
"합계","관악구",난곡동,비법인단체,사업체수,소계,50,45,43
"합계","관악구",난곡동,비법인단체,종사자수,소계,186,195,156
"합계","관악구",삼성동,합계,사업체수,사업체수,1077,1051,1062
"합계","관악구",삼성동,합계,종사자수,소계,2380,2390,2372
"합계","관악구",삼성동,합계,종사자수,남,1159,1204,1161
"합계","관악구",삼성동,합계,종사자수,여,1221,1186,1211
"합계","관악구",삼성동,개인,사업체수,소계,982,955,966
"합계","관악구",삼성동,개인,종사자수,소계,1459,1445,1482
"합계","관악구",삼성동,회사법인,사업체수,소계,17,15,16
"합계","관악구",삼성동,회사법인,종사자수,소계,142,174,156
"합계","관악구",삼성동,회사이외의 법인,사업체수,소계,26,28,29
"합계","관악구",삼성동,회사이외의 법인,종사자수,소계,473,475,479
"합계","관악구",삼성동,비법인단체,사업체수,소계,52,53,51
"합계","관악구",삼성동,비법인단체,종사자수,소계,306,296,255
"합계","관악구",미성동,합계,사업체수,사업체수,1626,1585,1625
"합계","관악구",미성동,합계,종사자수,소계,6081,6428,6027
"합계","관악구",미성동,합계,종사자수,남,3030,3340,3090
"합계","관악구",미성동,합계,종사자수,여,3051,3088,2937
"합계","관악구",미성동,개인,사업체수,소계,1425,1390,1434
"합계","관악구",미성동,개인,종사자수,소계,3552,3442,3369
"합계","관악구",미성동,회사법인,사업체수,소계,95,98,88
"합계","관악구",미성동,회사법인,종사자수,소계,1429,1939,1590
"합계","관악구",미성동,회사이외의 법인,사업체수,소계,24,25,26
"합계","관악구",미성동,회사이외의 법인,종사자수,소계,774,698,701
"합계","관악구",미성동,비법인단체,사업체수,소계,82,72,77
"합계","관악구",미성동,비법인단체,종사자수,소계,326,349,367
"합계","서초구",소계,합계,사업체수,사업체수,45932,47061,46404
"합계","서초구",소계,합계,종사자수,소계,390662,439963,427227
"합계","서초구",소계,합계,종사자수,남,237365,269984,257242
"합계","서초구",소계,합계,종사자수,여,153297,169979,169985
"합계","서초구",소계,개인,사업체수,소계,28272,29099,28941
"합계","서초구",소계,개인,종사자수,소계,82231,88628,85665
"합계","서초구",소계,회사법인,사업체수,소계,14835,15109,14535
"합계","서초구",소계,회사법인,종사자수,소계,254736,295245,284846
"합계","서초구",소계,회사이외의 법인,사업체수,소계,1870,1941,1981
"합계","서초구",소계,회사이외의 법인,종사자수,소계,47525,49817,50481
"합계","서초구",소계,비법인단체,사업체수,소계,955,912,947
"합계","서초구",소계,비법인단체,종사자수,소계,6170,6273,6235
"합계","서초구",서초1동,합계,사업체수,사업체수,3524,3655,3626
"합계","서초구",서초1동,합계,종사자수,소계,29187,31743,29810
"합계","서초구",서초1동,합계,종사자수,남,18445,19795,18056
"합계","서초구",서초1동,합계,종사자수,여,10742,11948,11754
"합계","서초구",서초1동,개인,사업체수,소계,1948,2063,2081
"합계","서초구",서초1동,개인,종사자수,소계,5602,6149,5869
"합계","서초구",서초1동,회사법인,사업체수,소계,1324,1335,1279
"합계","서초구",서초1동,회사법인,종사자수,소계,19400,21778,19840
"합계","서초구",서초1동,회사이외의 법인,사업체수,소계,176,185,188
"합계","서초구",서초1동,회사이외의 법인,종사자수,소계,3690,3290,3614
"합계","서초구",서초1동,비법인단체,사업체수,소계,76,72,78
"합계","서초구",서초1동,비법인단체,종사자수,소계,495,526,487
"합계","서초구",서초2동,합계,사업체수,사업체수,4516,4520,4406
"합계","서초구",서초2동,합계,종사자수,소계,46577,49732,48060
"합계","서초구",서초2동,합계,종사자수,남,29958,31411,29199
"합계","서초구",서초2동,합계,종사자수,여,16619,18321,18861
"합계","서초구",서초2동,개인,사업체수,소계,2222,2191,2181
"합계","서초구",서초2동,개인,종사자수,소계,6382,7144,6404
"합계","서초구",서초2동,회사법인,사업체수,소계,2001,2054,1942
"합계","서초구",서초2동,회사법인,종사자수,소계,34674,37212,35945
"합계","서초구",서초2동,회사이외의 법인,사업체수,소계,176,179,176
"합계","서초구",서초2동,회사이외의 법인,종사자수,소계,4888,4810,4993
"합계","서초구",서초2동,비법인단체,사업체수,소계,117,96,107
"합계","서초구",서초2동,비법인단체,종사자수,소계,633,566,718
"합계","서초구",서초3동,합계,사업체수,사업체수,7274,7518,7466
"합계","서초구",서초3동,합계,종사자수,소계,69214,75372,74335
"합계","서초구",서초3동,합계,종사자수,남,41390,46213,45737
"합계","서초구",서초3동,합계,종사자수,여,27824,29159,28598
"합계","서초구",서초3동,개인,사업체수,소계,4020,4233,4204
"합계","서초구",서초3동,개인,종사자수,소계,12887,13532,13779
"합계","서초구",서초3동,회사법인,사업체수,소계,2503,2498,2454
"합계","서초구",서초3동,회사법인,종사자수,소계,39802,44319,42783
"합계","서초구",서초3동,회사이외의 법인,사업체수,소계,621,655,674
"합계","서초구",서초3동,회사이외의 법인,종사자수,소계,15619,16598,16733
"합계","서초구",서초3동,비법인단체,사업체수,소계,130,132,134
"합계","서초구",서초3동,비법인단체,종사자수,소계,906,923,1040
"합계","서초구",서초4동,합계,사업체수,사업체수,2936,2954,2916
"합계","서초구",서초4동,합계,종사자수,소계,25476,27279,27163
"합계","서초구",서초4동,합계,종사자수,남,13713,14140,13545
"합계","서초구",서초4동,합계,종사자수,여,11763,13139,13618
"합계","서초구",서초4동,개인,사업체수,소계,2037,2052,2011
"합계","서초구",서초4동,개인,종사자수,소계,9277,9307,8634
"합계","서초구",서초4동,회사법인,사업체수,소계,712,728,709
"합계","서초구",서초4동,회사법인,종사자수,소계,13962,15727,16301
"합계","서초구",서초4동,회사이외의 법인,사업체수,소계,138,130,144
"합계","서초구",서초4동,회사이외의 법인,종사자수,소계,1764,1775,1812
"합계","서초구",서초4동,비법인단체,사업체수,소계,49,44,52
"합계","서초구",서초4동,비법인단체,종사자수,소계,473,470,416
"합계","서초구",잠원동,합계,사업체수,사업체수,2311,2446,2273
"합계","서초구",잠원동,합계,종사자수,소계,16048,18318,16956
"합계","서초구",잠원동,합계,종사자수,남,8909,10314,10207
"합계","서초구",잠원동,합계,종사자수,여,7139,8004,6749
"합계","서초구",잠원동,개인,사업체수,소계,1458,1559,1486
"합계","서초구",잠원동,개인,종사자수,소계,4450,4817,4106
"합계","서초구",잠원동,회사법인,사업체수,소계,759,789,690
"합계","서초구",잠원동,회사법인,종사자수,소계,10655,12511,11926
"합계","서초구",잠원동,회사이외의 법인,사업체수,소계,39,43,42
"합계","서초구",잠원동,회사이외의 법인,종사자수,소계,476,535,521
"합계","서초구",잠원동,비법인단체,사업체수,소계,55,55,55
"합계","서초구",잠원동,비법인단체,종사자수,소계,467,455,403
"합계","서초구",반포본동,합계,사업체수,사업체수,664,655,677
"합계","서초구",반포본동,합계,종사자수,소계,2312,2668,2727
"합계","서초구",반포본동,합계,종사자수,남,1051,1225,1229
"합계","서초구",반포본동,합계,종사자수,여,1261,1443,1498
"합계","서초구",반포본동,개인,사업체수,소계,584,569,590
"합계","서초구",반포본동,개인,종사자수,소계,1203,1256,1334
"합계","서초구",반포본동,회사법인,사업체수,소계,56,63,63
"합계","서초구",반포본동,회사법인,종사자수,소계,589,798,744
"합계","서초구",반포본동,회사이외의 법인,사업체수,소계,14,17,18
"합계","서초구",반포본동,회사이외의 법인,종사자수,소계,415,529,569
"합계","서초구",반포본동,비법인단체,사업체수,소계,10,6,6
"합계","서초구",반포본동,비법인단체,종사자수,소계,105,85,80
"합계","서초구",반포1동,합계,사업체수,사업체수,1638,1645,1517
"합계","서초구",반포1동,합계,종사자수,소계,9097,9696,8836
"합계","서초구",반포1동,합계,종사자수,남,5057,5351,4680
"합계","서초구",반포1동,합계,종사자수,여,4040,4345,4156
"합계","서초구",반포1동,개인,사업체수,소계,1185,1178,1097
"합계","서초구",반포1동,개인,종사자수,소계,3305,3546,3319
"합계","서초구",반포1동,회사법인,사업체수,소계,398,415,373
"합계","서초구",반포1동,회사법인,종사자수,소계,4981,5436,4808
"합계","서초구",반포1동,회사이외의 법인,사업체수,소계,29,29,27
"합계","서초구",반포1동,회사이외의 법인,종사자수,소계,536,520,532
"합계","서초구",반포1동,비법인단체,사업체수,소계,26,23,20
"합계","서초구",반포1동,비법인단체,종사자수,소계,275,194,177
"합계","서초구",반포2동,합계,사업체수,사업체수,449,460,452
"합계","서초구",반포2동,합계,종사자수,소계,2246,2885,2841
"합계","서초구",반포2동,합계,종사자수,남,1102,1427,1360
"합계","서초구",반포2동,합계,종사자수,여,1144,1458,1481
"합계","서초구",반포2동,개인,사업체수,소계,344,344,347
"합계","서초구",반포2동,개인,종사자수,소계,837,891,902
"합계","서초구",반포2동,회사법인,사업체수,소계,60,71,64
"합계","서초구",반포2동,회사법인,종사자수,소계,520,949,938
"합계","서초구",반포2동,회사이외의 법인,사업체수,소계,23,26,22
"합계","서초구",반포2동,회사이외의 법인,종사자수,소계,689,826,762
"합계","서초구",반포2동,비법인단체,사업체수,소계,22,19,19
"합계","서초구",반포2동,비법인단체,종사자수,소계,200,219,239
"합계","서초구",반포3동,합계,사업체수,사업체수,958,958,922
"합계","서초구",반포3동,합계,종사자수,소계,6528,7474,7073
"합계","서초구",반포3동,합계,종사자수,남,2925,3713,3368
"합계","서초구",반포3동,합계,종사자수,여,3603,3761,3705
"합계","서초구",반포3동,개인,사업체수,소계,750,716,693
"합계","서초구",반포3동,개인,종사자수,소계,1903,2030,1936
"합계","서초구",반포3동,회사법인,사업체수,소계,153,193,177
"합계","서초구",반포3동,회사법인,종사자수,소계,3586,4520,4160
"합계","서초구",반포3동,회사이외의 법인,사업체수,소계,23,22,22
"합계","서초구",반포3동,회사이외의 법인,종사자수,소계,663,648,723
"합계","서초구",반포3동,비법인단체,사업체수,소계,32,27,30
"합계","서초구",반포3동,비법인단체,종사자수,소계,376,276,254
"합계","서초구",반포4동,합계,사업체수,사업체수,3596,3579,3594
"합계","서초구",반포4동,합계,종사자수,소계,27920,34309,32423
"합계","서초구",반포4동,합계,종사자수,남,13698,18030,16432
"합계","서초구",반포4동,합계,종사자수,여,14222,16279,15991
"합계","서초구",반포4동,개인,사업체수,소계,2657,2622,2618
"합계","서초구",반포4동,개인,종사자수,소계,7762,8105,8356
"합계","서초구",반포4동,회사법인,사업체수,소계,823,838,867
"합계","서초구",반포4동,회사법인,종사자수,소계,13947,19114,17290
"합계","서초구",반포4동,회사이외의 법인,사업체수,소계,80,84,79
"합계","서초구",반포4동,회사이외의 법인,종사자수,소계,5891,6696,6397
"합계","서초구",반포4동,비법인단체,사업체수,소계,36,35,30
"합계","서초구",반포4동,비법인단체,종사자수,소계,320,394,380
"합계","서초구",방배본동,합계,사업체수,사업체수,1631,1669,1670
"합계","서초구",방배본동,합계,종사자수,소계,10715,11038,10580
"합계","서초구",방배본동,합계,종사자수,남,5311,5985,5883
"합계","서초구",방배본동,합계,종사자수,여,5404,5053,4697
"합계","서초구",방배본동,개인,사업체수,소계,1176,1215,1228
"합계","서초구",방배본동,개인,종사자수,소계,2877,3156,3205
"합계","서초구",방배본동,회사법인,사업체수,소계,382,385,376
"합계","서초구",방배본동,회사법인,종사자수,소계,7036,7100,6654
"합계","서초구",방배본동,회사이외의 법인,사업체수,소계,30,25,25
"합계","서초구",방배본동,회사이외의 법인,종사자수,소계,474,479,435
"합계","서초구",방배본동,비법인단체,사업체수,소계,43,44,41
"합계","서초구",방배본동,비법인단체,종사자수,소계,328,303,286
"합계","서초구",방배1동,합계,사업체수,사업체수,1730,1756,1767
"합계","서초구",방배1동,합계,종사자수,소계,12716,15680,14930
"합계","서초구",방배1동,합계,종사자수,남,8076,9603,8578
"합계","서초구",방배1동,합계,종사자수,여,4640,6077,6352
"합계","서초구",방배1동,개인,사업체수,소계,1103,1121,1131
"합계","서초구",방배1동,개인,종사자수,소계,3035,3330,3226
"합계","서초구",방배1동,회사법인,사업체수,소계,539,544,534
"합계","서초구",방배1동,회사법인,종사자수,소계,9051,11431,10897
"합계","서초구",방배1동,회사이외의 법인,사업체수,소계,53,54,58
"합계","서초구",방배1동,회사이외의 법인,종사자수,소계,471,743,636
"합계","서초구",방배1동,비법인단체,사업체수,소계,35,37,44
"합계","서초구",방배1동,비법인단체,종사자수,소계,159,176,171
"합계","서초구",방배2동,합계,사업체수,사업체수,1924,1976,1957
"합계","서초구",방배2동,합계,종사자수,소계,17830,19515,17422
"합계","서초구",방배2동,합계,종사자수,남,11617,13351,9673
"합계","서초구",방배2동,합계,종사자수,여,6213,6164,7749
"합계","서초구",방배2동,개인,사업체수,소계,1298,1341,1364
"합계","서초구",방배2동,개인,종사자수,소계,3522,3782,3532
"합계","서초구",방배2동,회사법인,사업체수,소계,521,526,485
"합계","서초구",방배2동,회사법인,종사자수,소계,12063,13473,11563
"합계","서초구",방배2동,회사이외의 법인,사업체수,소계,54,53,56
"합계","서초구",방배2동,회사이외의 법인,종사자수,소계,2107,2033,2138
"합계","서초구",방배2동,비법인단체,사업체수,소계,51,56,52
"합계","서초구",방배2동,비법인단체,종사자수,소계,138,227,189
"합계","서초구",방배3동,합계,사업체수,사업체수,1181,1184,1222
"합계","서초구",방배3동,합계,종사자수,소계,11263,13939,13934
"합계","서초구",방배3동,합계,종사자수,남,7511,9346,9392
"합계","서초구",방배3동,합계,종사자수,여,3752,4593,4542
"합계","서초구",방배3동,개인,사업체수,소계,721,721,736
"합계","서초구",방배3동,개인,종사자수,소계,2297,2513,2583
"합계","서초구",방배3동,회사법인,사업체수,소계,333,339,362
"합계","서초구",방배3동,회사법인,종사자수,소계,7637,9355,9165
"합계","서초구",방배3동,회사이외의 법인,사업체수,소계,72,76,74
"합계","서초구",방배3동,회사이외의 법인,종사자수,소계,1051,1819,1941
"합계","서초구",방배3동,비법인단체,사업체수,소계,55,48,50
"합계","서초구",방배3동,비법인단체,종사자수,소계,278,252,245
"합계","서초구",방배4동,합계,사업체수,사업체수,2338,2403,2384
"합계","서초구",방배4동,합계,종사자수,소계,14451,14575,14073
"합계","서초구",방배4동,합계,종사자수,남,8459,8819,7874
"합계","서초구",방배4동,합계,종사자수,여,5992,5756,6199
"합계","서초구",방배4동,개인,사업체수,소계,1561,1602,1630
"합계","서초구",방배4동,개인,종사자수,소계,3709,4407,4265
"합계","서초구",방배4동,회사법인,사업체수,소계,650,672,624
"합계","서초구",방배4동,회사법인,종사자수,소계,9625,9059,8721
"합계","서초구",방배4동,회사이외의 법인,사업체수,소계,70,74,75
