"동별(1)","동별(2)",동별(3),조직형태별(1),조직형태별(2),조직형태별(3),2017,2018,2019
"합계","영등포구",대림3동,개인,사업체수,소계,1739,2296,1815
"합계","영등포구",대림3동,개인,종사자수,소계,4194,4864,4053
"합계","영등포구",대림3동,회사법인,사업체수,소계,305,314,333
"합계","영등포구",대림3동,회사법인,종사자수,소계,4539,5091,4866
"합계","영등포구",대림3동,회사이외의 법인,사업체수,소계,31,42,49
"합계","영등포구",대림3동,회사이외의 법인,종사자수,소계,855,849,891
"합계","영등포구",대림3동,비법인단체,사업체수,소계,65,62,65
"합계","영등포구",대림3동,비법인단체,종사자수,소계,341,306,383
"합계","영등포구",영등포본동,합계,사업체수,사업체수,1482,1458,1410
"합계","영등포구",영등포본동,합계,종사자수,소계,5520,5273,5361
"합계","영등포구",영등포본동,합계,종사자수,남,2605,2460,2610
"합계","영등포구",영등포본동,합계,종사자수,여,2915,2813,2751
"합계","영등포구",영등포본동,개인,사업체수,소계,1200,1196,1132
"합계","영등포구",영등포본동,개인,종사자수,소계,2731,2565,2504
"합계","영등포구",영등포본동,회사법인,사업체수,소계,203,181,194
"합계","영등포구",영등포본동,회사법인,종사자수,소계,1538,1581,1703
"합계","영등포구",영등포본동,회사이외의 법인,사업체수,소계,32,36,40
"합계","영등포구",영등포본동,회사이외의 법인,종사자수,소계,1016,893,909
"합계","영등포구",영등포본동,비법인단체,사업체수,소계,47,45,44
"합계","영등포구",영등포본동,비법인단체,종사자수,소계,235,234,245
"합계","영등포구",영등포동,합계,사업체수,사업체수,6320,6147,5883
"합계","영등포구",영등포동,합계,종사자수,소계,39149,35941,34391
"합계","영등포구",영등포동,합계,종사자수,남,20116,18845,17950
"합계","영등포구",영등포동,합계,종사자수,여,19033,17096,16441
"합계","영등포구",영등포동,개인,사업체수,소계,4873,4758,4497
"합계","영등포구",영등포동,개인,종사자수,소계,11751,11697,11070
"합계","영등포구",영등포동,회사법인,사업체수,소계,1236,1185,1179
"합계","영등포구",영등포동,회사법인,종사자수,소계,22883,19436,18567
"합계","영등포구",영등포동,회사이외의 법인,사업체수,소계,127,127,135
"합계","영등포구",영등포동,회사이외의 법인,종사자수,소계,4008,4310,4306
"합계","영등포구",영등포동,비법인단체,사업체수,소계,84,77,72
"합계","영등포구",영등포동,비법인단체,종사자수,소계,507,498,448
"합계","영등포구",도림동,합계,사업체수,사업체수,1052,992,1021
"합계","영등포구",도림동,합계,종사자수,소계,3638,2916,2975
"합계","영등포구",도림동,합계,종사자수,남,2241,1716,1753
"합계","영등포구",도림동,합계,종사자수,여,1397,1200,1222
"합계","영등포구",도림동,개인,사업체수,소계,887,833,861
"합계","영등포구",도림동,개인,종사자수,소계,1741,1568,1650
"합계","영등포구",도림동,회사법인,사업체수,소계,114,101,100
"합계","영등포구",도림동,회사법인,종사자수,소계,1617,1024,1015
"합계","영등포구",도림동,회사이외의 법인,사업체수,소계,14,17,17
"합계","영등포구",도림동,회사이외의 법인,종사자수,소계,62,101,98
"합계","영등포구",도림동,비법인단체,사업체수,소계,37,41,43
"합계","영등포구",도림동,비법인단체,종사자수,소계,218,223,212
"합계","영등포구",문래동,합계,사업체수,사업체수,5288,5281,5307
"합계","영등포구",문래동,합계,종사자수,소계,42528,41424,44657
"합계","영등포구",문래동,합계,종사자수,남,25937,25022,26488
"합계","영등포구",문래동,합계,종사자수,여,16591,16402,18169
"합계","영등포구",문래동,개인,사업체수,소계,3821,3780,3699
"합계","영등포구",문래동,개인,종사자수,소계,9194,9053,9290
"합계","영등포구",문래동,회사법인,사업체수,소계,1317,1341,1438
"합계","영등포구",문래동,회사법인,종사자수,소계,31537,30425,33206
"합계","영등포구",문래동,회사이외의 법인,사업체수,소계,76,80,90
"합계","영등포구",문래동,회사이외의 법인,종사자수,소계,1301,1365,1463
"합계","영등포구",문래동,비법인단체,사업체수,소계,74,80,80
"합계","영등포구",문래동,비법인단체,종사자수,소계,496,581,698
"합계","동작구",소계,합계,사업체수,사업체수,19966,19916,19793
"합계","동작구",소계,합계,종사자수,소계,110422,112564,106159
"합계","동작구",소계,합계,종사자수,남,53384,54644,52297
"합계","동작구",소계,합계,종사자수,여,57038,57920,53862
"합계","동작구",소계,개인,사업체수,소계,16785,16683,16518
"합계","동작구",소계,개인,종사자수,소계,40820,40668,40570
"합계","동작구",소계,회사법인,사업체수,소계,1900,1888,1912
"합계","동작구",소계,회사법인,종사자수,소계,42375,42731,36071
"합계","동작구",소계,회사이외의 법인,사업체수,소계,520,541,579
"합계","동작구",소계,회사이외의 법인,종사자수,소계,22887,23934,24259
"합계","동작구",소계,비법인단체,사업체수,소계,761,804,784
"합계","동작구",소계,비법인단체,종사자수,소계,4340,5231,5259
"합계","동작구",노량진2동,합계,사업체수,사업체수,1634,1746,1706
"합계","동작구",노량진2동,합계,종사자수,소계,6715,7449,7779
"합계","동작구",노량진2동,합계,종사자수,남,3632,4060,3936
"합계","동작구",노량진2동,합계,종사자수,여,3083,3389,3843
"합계","동작구",노량진2동,개인,사업체수,소계,1437,1537,1485
"합계","동작구",노량진2동,개인,종사자수,소계,3353,3546,3398
"합계","동작구",노량진2동,회사법인,사업체수,소계,141,152,155
"합계","동작구",노량진2동,회사법인,종사자수,소계,2026,2319,2484
"합계","동작구",노량진2동,회사이외의 법인,사업체수,소계,23,21,24
"합계","동작구",노량진2동,회사이외의 법인,종사자수,소계,1200,1410,1525
"합계","동작구",노량진2동,비법인단체,사업체수,소계,33,36,42
"합계","동작구",노량진2동,비법인단체,종사자수,소계,136,174,372
"합계","동작구",상도1동,합계,사업체수,사업체수,1697,1714,1765
"합계","동작구",상도1동,합계,종사자수,소계,8757,8761,8821
"합계","동작구",상도1동,합계,종사자수,남,4447,4403,4400
"합계","동작구",상도1동,합계,종사자수,여,4310,4358,4421
"합계","동작구",상도1동,개인,사업체수,소계,1422,1433,1472
"합계","동작구",상도1동,개인,종사자수,소계,3668,3695,3733
"합계","동작구",상도1동,회사법인,사업체수,소계,159,156,159
"합계","동작구",상도1동,회사법인,종사자수,소계,1565,1398,1504
"합계","동작구",상도1동,회사이외의 법인,사업체수,소계,50,53,55
"합계","동작구",상도1동,회사이외의 법인,종사자수,소계,3193,3219,3100
"합계","동작구",상도1동,비법인단체,사업체수,소계,66,72,79
"합계","동작구",상도1동,비법인단체,종사자수,소계,331,449,484
"합계","동작구",상도2동,합계,사업체수,사업체수,1344,1379,1398
"합계","동작구",상도2동,합계,종사자수,소계,5059,5215,5299
"합계","동작구",상도2동,합계,종사자수,남,2311,2431,2522
"합계","동작구",상도2동,합계,종사자수,여,2748,2784,2777
"합계","동작구",상도2동,개인,사업체수,소계,1159,1181,1184
"합계","동작구",상도2동,개인,종사자수,소계,2945,2986,3001
"합계","동작구",상도2동,회사법인,사업체수,소계,104,109,126
"합계","동작구",상도2동,회사법인,종사자수,소계,880,909,992
"합계","동작구",상도2동,회사이외의 법인,사업체수,소계,35,38,34
"합계","동작구",상도2동,회사이외의 법인,종사자수,소계,761,822,1024
"합계","동작구",상도2동,비법인단체,사업체수,소계,46,51,54
"합계","동작구",상도2동,비법인단체,종사자수,소계,473,498,282
"합계","동작구",상도3동,합계,사업체수,사업체수,1017,993,1011
"합계","동작구",상도3동,합계,종사자수,소계,2937,3184,3477
"합계","동작구",상도3동,합계,종사자수,남,1413,1411,1517
"합계","동작구",상도3동,합계,종사자수,여,1524,1773,1960
"합계","동작구",상도3동,개인,사업체수,소계,921,890,899
"합계","동작구",상도3동,개인,종사자수,소계,2085,2148,2272
"합계","동작구",상도3동,회사법인,사업체수,소계,39,41,46
"합계","동작구",상도3동,회사법인,종사자수,소계,424,483,515
"합계","동작구",상도3동,회사이외의 법인,사업체수,소계,16,18,24
"합계","동작구",상도3동,회사이외의 법인,종사자수,소계,276,332,455
"합계","동작구",상도3동,비법인단체,사업체수,소계,41,44,42
"합계","동작구",상도3동,비법인단체,종사자수,소계,152,221,235
"합계","동작구",상도4동,합계,사업체수,사업체수,934,971,1008
"합계","동작구",상도4동,합계,종사자수,소계,2787,3016,3105
"합계","동작구",상도4동,합계,종사자수,남,1233,1241,1328
"합계","동작구",상도4동,합계,종사자수,여,1554,1775,1777
"합계","동작구",상도4동,개인,사업체수,소계,841,864,888
"합계","동작구",상도4동,개인,종사자수,소계,1682,1781,1811
"합계","동작구",상도4동,회사법인,사업체수,소계,29,37,40
"합계","동작구",상도4동,회사법인,종사자수,소계,292,395,407
"합계","동작구",상도4동,회사이외의 법인,사업체수,소계,22,24,32
"합계","동작구",상도4동,회사이외의 법인,종사자수,소계,646,607,623
"합계","동작구",상도4동,비법인단체,사업체수,소계,42,46,48
"합계","동작구",상도4동,비법인단체,종사자수,소계,167,233,264
"합계","동작구",사당1동,합계,사업체수,사업체수,1856,1809,1790
"합계","동작구",사당1동,합계,종사자수,소계,10295,10428,9815
"합계","동작구",사당1동,합계,종사자수,남,4886,5239,5238
"합계","동작구",사당1동,합계,종사자수,여,5409,5189,4577
"합계","동작구",사당1동,개인,사업체수,소계,1447,1406,1415
"합계","동작구",사당1동,개인,종사자수,소계,3717,3780,3811
"합계","동작구",사당1동,회사법인,사업체수,소계,318,310,288
"합계","동작구",사당1동,회사법인,종사자수,소계,5626,5588,4906
"합계","동작구",사당1동,회사이외의 법인,사업체수,소계,43,43,44
"합계","동작구",사당1동,회사이외의 법인,종사자수,소계,659,632,666
"합계","동작구",사당1동,비법인단체,사업체수,소계,48,50,43
"합계","동작구",사당1동,비법인단체,종사자수,소계,293,428,432
"합계","동작구",사당3동,합계,사업체수,사업체수,959,975,936
"합계","동작구",사당3동,합계,종사자수,소계,4219,4340,4032
"합계","동작구",사당3동,합계,종사자수,남,2133,2149,2014
"합계","동작구",사당3동,합계,종사자수,여,2086,2191,2018
"합계","동작구",사당3동,개인,사업체수,소계,778,791,746
"합계","동작구",사당3동,개인,종사자수,소계,1724,1601,1590
"합계","동작구",사당3동,회사법인,사업체수,소계,76,79,89
"합계","동작구",사당3동,회사법인,종사자수,소계,1241,1253,1244
"합계","동작구",사당3동,회사이외의 법인,사업체수,소계,35,35,40
"합계","동작구",사당3동,회사이외의 법인,종사자수,소계,944,1034,856
"합계","동작구",사당3동,비법인단체,사업체수,소계,70,70,61
"합계","동작구",사당3동,비법인단체,종사자수,소계,310,452,342
"합계","동작구",사당4동,합계,사업체수,사업체수,664,686,659
"합계","동작구",사당4동,합계,종사자수,소계,1791,1829,1953
"합계","동작구",사당4동,합계,종사자수,남,815,858,929
"합계","동작구",사당4동,합계,종사자수,여,976,971,1024
"합계","동작구",사당4동,개인,사업체수,소계,588,610,588
"합계","동작구",사당4동,개인,종사자수,소계,1236,1232,1359
"합계","동작구",사당4동,회사법인,사업체수,소계,31,28,27
"합계","동작구",사당4동,회사법인,종사자수,소계,215,221,239
"합계","동작구",사당4동,회사이외의 법인,사업체수,소계,13,14,16
"합계","동작구",사당4동,회사이외의 법인,종사자수,소계,235,261,265
"합계","동작구",사당4동,비법인단체,사업체수,소계,32,34,28
"합계","동작구",사당4동,비법인단체,종사자수,소계,105,115,90
"합계","동작구",사당5동,합계,사업체수,사업체수,508,492,519
"합계","동작구",사당5동,합계,종사자수,소계,1738,1647,1646
"합계","동작구",사당5동,합계,종사자수,남,936,863,809
"합계","동작구",사당5동,합계,종사자수,여,802,784,837
"합계","동작구",사당5동,개인,사업체수,소계,423,412,436
"합계","동작구",사당5동,개인,종사자수,소계,946,824,838
"합계","동작구",사당5동,회사법인,사업체수,소계,39,33,34
"합계","동작구",사당5동,회사법인,종사자수,소계,299,244,246
"합계","동작구",사당5동,회사이외의 법인,사업체수,소계,19,17,20
"합계","동작구",사당5동,회사이외의 법인,종사자수,소계,420,470,475
"합계","동작구",사당5동,비법인단체,사업체수,소계,27,30,29
"합계","동작구",사당5동,비법인단체,종사자수,소계,73,109,87
"합계","동작구",대방동,합계,사업체수,사업체수,1734,1682,1693
"합계","동작구",대방동,합계,종사자수,소계,12303,14699,11691
"합계","동작구",대방동,합계,종사자수,남,6852,8288,6475
"합계","동작구",대방동,합계,종사자수,여,5451,6411,5216
"합계","동작구",대방동,개인,사업체수,소계,1386,1334,1343
"합계","동작구",대방동,개인,종사자수,소계,3657,3590,3536
"합계","동작구",대방동,회사법인,사업체수,소계,224,227,226
"합계","동작구",대방동,회사법인,종사자수,소계,6306,8657,5529
"합계","동작구",대방동,회사이외의 법인,사업체수,소계,64,60,60
"합계","동작구",대방동,회사이외의 법인,종사자수,소계,2039,1998,2138
"합계","동작구",대방동,비법인단체,사업체수,소계,60,61,64
"합계","동작구",대방동,비법인단체,종사자수,소계,301,454,488
"합계","동작구",신대방1동,합계,사업체수,사업체수,1052,1048,1035
"합계","동작구",신대방1동,합계,종사자수,소계,4104,4087,4210
"합계","동작구",신대방1동,합계,종사자수,남,2125,2082,2397
"합계","동작구",신대방1동,합계,종사자수,여,1979,2005,1813
"합계","동작구",신대방1동,개인,사업체수,소계,881,892,878
"합계","동작구",신대방1동,개인,종사자수,소계,2020,2014,1951
"합계","동작구",신대방1동,회사법인,사업체수,소계,110,87,86
"합계","동작구",신대방1동,회사법인,종사자수,소계,1348,1321,1463
"합계","동작구",신대방1동,회사이외의 법인,사업체수,소계,23,26,31
"합계","동작구",신대방1동,회사이외의 법인,종사자수,소계,584,587,605
"합계","동작구",신대방1동,비법인단체,사업체수,소계,38,43,40
"합계","동작구",신대방1동,비법인단체,종사자수,소계,152,165,191
"합계","동작구",신대방2동,합계,사업체수,사업체수,1238,1229,1227
"합계","동작구",신대방2동,합계,종사자수,소계,23348,21344,19081
"합계","동작구",신대방2동,합계,종사자수,남,10395,9227,9093
"합계","동작구",신대방2동,합계,종사자수,여,12953,12117,9988
"합계","동작구",신대방2동,개인,사업체수,소계,894,877,865
"합계","동작구",신대방2동,개인,종사자수,소계,2520,2417,2484
"합계","동작구",신대방2동,회사법인,사업체수,소계,221,223,228
"합계","동작구",신대방2동,회사법인,종사자수,소계,15800,13629,10951
"합계","동작구",신대방2동,회사이외의 법인,사업체수,소계,49,54,57
"합계","동작구",신대방2동,회사이외의 법인,종사자수,소계,4289,4564,4827
"합계","동작구",신대방2동,비법인단체,사업체수,소계,74,75,77
"합계","동작구",신대방2동,비법인단체,종사자수,소계,739,734,819
"합계","동작구",흑석동,합계,사업체수,사업체수,1514,1539,1557
"합계","동작구",흑석동,합계,종사자수,소계,10524,10950,10324
"합계","동작구",흑석동,합계,종사자수,남,4882,5068,4626
"합계","동작구",흑석동,합계,종사자수,여,5642,5882,5698
"합계","동작구",흑석동,개인,사업체수,소계,1295,1317,1333
"합계","동작구",흑석동,개인,종사자수,소계,2881,3037,3028
"합계","동작구",흑석동,회사법인,사업체수,소계,106,107,100
"합계","동작구",흑석동,회사법인,종사자수,소계,1257,1378,1301
"합계","동작구",흑석동,회사이외의 법인,사업체수,소계,59,58,64
"합계","동작구",흑석동,회사이외의 법인,종사자수,소계,6096,6245,5704
"합계","동작구",흑석동,비법인단체,사업체수,소계,54,57,60
"합계","동작구",흑석동,비법인단체,종사자수,소계,290,290,291
"합계","동작구",노량진1동,합계,사업체수,사업체수,2148,2014,1856
"합계","동작구",노량진1동,합계,종사자수,소계,9368,9011,8214
"합계","동작구",노량진1동,합계,종사자수,남,4622,4528,4081
"합계","동작구",노량진1동,합계,종사자수,여,4746,4483,4133
"합계","동작구",노량진1동,개인,사업체수,소계,1900,1739,1585
"합계","동작구",노량진1동,개인,종사자수,소계,4716,4380,4032
"합계","동작구",노량진1동,회사법인,사업체수,소계,159,172,177
"합계","동작구",노량진1동,회사법인,종사자수,소계,3323,3161,2528
"합계","동작구",노량진1동,회사이외의 법인,사업체수,소계,41,49,45
"합계","동작구",노량진1동,회사이외의 법인,종사자수,소계,1045,1118,1196
"합계","동작구",노량진1동,비법인단체,사업체수,소계,48,54,49
"합계","동작구",노량진1동,비법인단체,종사자수,소계,284,352,458
"합계","동작구",사당2동,합계,사업체수,사업체수,1667,1639,1633
"합계","동작구",사당2동,합계,종사자수,소계,6477,6604,6712
"합계","동작구",사당2동,합계,종사자수,남,2702,2796,2932
"합계","동작구",사당2동,합계,종사자수,여,3775,3808,3780
"합계","동작구",사당2동,개인,사업체수,소계,1413,1400,1401
"합계","동작구",사당2동,개인,종사자수,소계,3670,3637,3726
"합계","동작구",사당2동,회사법인,사업체수,소계,144,127,131
"합계","동작구",사당2동,회사법인,종사자수,소계,1773,1775,1762
"합계","동작구",사당2동,회사이외의 법인,사업체수,소계,28,31,33
"합계","동작구",사당2동,회사이외의 법인,종사자수,소계,500,635,800
"합계","동작구",사당2동,비법인단체,사업체수,소계,82,81,68
"합계","동작구",사당2동,비법인단체,종사자수,소계,534,557,424
"합계","관악구",소계,합계,사업체수,사업체수,26374,26105,25505
"합계","관악구",소계,합계,종사자수,소계,115390,113944,115329
"합계","관악구",소계,합계,종사자수,남,60398,58842,59684
"합계","관악구",소계,합계,종사자수,여,54992,55102,55645
"합계","관악구",소계,개인,사업체수,소계,22809,22507,21772
"합계","관악구",소계,개인,종사자수,소계,55818,55354,55156
"합계","관악구",소계,회사법인,사업체수,소계,2064,2064,2160
"합계","관악구",소계,회사법인,종사자수,소계,34304,31691,31963
"합계","관악구",소계,회사이외의 법인,사업체수,소계,578,598,638
"합계","관악구",소계,회사이외의 법인,종사자수,소계,19112,20188,21125
"합계","관악구",소계,비법인단체,사업체수,소계,923,936,935
"합계","관악구",소계,비법인단체,종사자수,소계,6156,6711,7085
"합계","관악구",보라매동,합계,사업체수,사업체수,1407,1380,1367
"합계","관악구",보라매동,합계,종사자수,소계,7026,6620,6557
"합계","관악구",보라매동,합계,종사자수,남,3553,3381,3298
"합계","관악구",보라매동,합계,종사자수,여,3473,3239,3259
"합계","관악구",보라매동,개인,사업체수,소계,1145,1125,1071
"합계","관악구",보라매동,개인,종사자수,소계,2560,2364,2337
"합계","관악구",보라매동,회사법인,사업체수,소계,190,183,223
"합계","관악구",보라매동,회사법인,종사자수,소계,3584,3393,3325
"합계","관악구",보라매동,회사이외의 법인,사업체수,소계,32,31,34
"합계","관악구",보라매동,회사이외의 법인,종사자수,소계,730,689,759
"합계","관악구",보라매동,비법인단체,사업체수,소계,40,41,39
"합계","관악구",보라매동,비법인단체,종사자수,소계,152,174,136
"합계","관악구",청림동,합계,사업체수,사업체수,446,426,451
"합계","관악구",청림동,합계,종사자수,소계,1262,1314,1385
"합계","관악구",청림동,합계,종사자수,남,532,561,570
"합계","관악구",청림동,합계,종사자수,여,730,753,815
"합계","관악구",청림동,개인,사업체수,소계,412,386,410
"합계","관악구",청림동,개인,종사자수,소계,961,882,883
"합계","관악구",청림동,회사법인,사업체수,소계,14,16,16
"합계","관악구",청림동,회사법인,종사자수,소계,130,180,214
"합계","관악구",청림동,회사이외의 법인,사업체수,소계,3,4,4
"합계","관악구",청림동,회사이외의 법인,종사자수,소계,55,74,94
"합계","관악구",청림동,비법인단체,사업체수,소계,17,20,21
"합계","관악구",청림동,비법인단체,종사자수,소계,116,178,194
"합계","관악구",행운동,합계,사업체수,사업체수,1480,1459,1372
"합계","관악구",행운동,합계,종사자수,소계,6467,6768,6845
"합계","관악구",행운동,합계,종사자수,남,2941,3075,3085
"합계","관악구",행운동,합계,종사자수,여,3526,3693,3760
"합계","관악구",행운동,개인,사업체수,소계,1275,1258,1173
"합계","관악구",행운동,개인,종사자수,소계,3196,3296,3197
"합계","관악구",행운동,회사법인,사업체수,소계,116,108,110
"합계","관악구",행운동,회사법인,종사자수,소계,1396,1623,1510
"합계","관악구",행운동,회사이외의 법인,사업체수,소계,38,41,39
"합계","관악구",행운동,회사이외의 법인,종사자수,소계,600,639,618
"합계","관악구",행운동,비법인단체,사업체수,소계,51,52,50
"합계","관악구",행운동,비법인단체,종사자수,소계,1275,1210,1520
"합계","관악구",낙성대동,합계,사업체수,사업체수,1323,1247,1296
"합계","관악구",낙성대동,합계,종사자수,소계,7768,7821,7867
"합계","관악구",낙성대동,합계,종사자수,남,4392,4481,4302
"합계","관악구",낙성대동,합계,종사자수,여,3376,3340,3565
"합계","관악구",낙성대동,개인,사업체수,소계,1060,996,1039
"합계","관악구",낙성대동,개인,종사자수,소계,3479,3582,3560
"합계","관악구",낙성대동,회사법인,사업체수,소계,186,179,186
"합계","관악구",낙성대동,회사법인,종사자수,소계,3369,3266,3076
"합계","관악구",낙성대동,회사이외의 법인,사업체수,소계,37,40,36
"합계","관악구",낙성대동,회사이외의 법인,종사자수,소계,763,840,833
"합계","관악구",낙성대동,비법인단체,사업체수,소계,40,32,35
"합계","관악구",낙성대동,비법인단체,종사자수,소계,157,133,398
"합계","관악구",중앙동,합계,사업체수,사업체수,1028,982,965
"합계","관악구",중앙동,합계,종사자수,소계,4941,4436,5516
"합계","관악구",중앙동,합계,종사자수,남,2290,2138,3264
"합계","관악구",중앙동,합계,종사자수,여,2651,2298,2252
"합계","관악구",중앙동,개인,사업체수,소계,867,837,818
"합계","관악구",중앙동,개인,종사자수,소계,2491,2280,2195
"합계","관악구",중앙동,회사법인,사업체수,소계,115,100,102
"합계","관악구",중앙동,회사법인,종사자수,소계,2027,1721,2813
"합계","관악구",중앙동,회사이외의 법인,사업체수,소계,10,10,9
"합계","관악구",중앙동,회사이외의 법인,종사자수,소계,153,147,159
"합계","관악구",중앙동,비법인단체,사업체수,소계,36,35,36
"합계","관악구",중앙동,비법인단체,종사자수,소계,270,288,349
"합계","관악구",인헌동,합계,사업체수,사업체수,1025,1087,1053
"합계","관악구",인헌동,합계,종사자수,소계,4017,3937,3578
"합계","관악구",인헌동,합계,종사자수,남,1867,1827,1665
"합계","관악구",인헌동,합계,종사자수,여,2150,2110,1913
"합계","관악구",인헌동,개인,사업체수,소계,906,961,930
"합계","관악구",인헌동,개인,종사자수,소계,2047,2129,2058
"합계","관악구",인헌동,회사법인,사업체수,소계,76,77,73
"합계","관악구",인헌동,회사법인,종사자수,소계,1549,1304,1109
"합계","관악구",인헌동,회사이외의 법인,사업체수,소계,15,15,16
"합계","관악구",인헌동,회사이외의 법인,종사자수,소계,270,339,289
"합계","관악구",인헌동,비법인단체,사업체수,소계,28,34,34
"합계","관악구",인헌동,비법인단체,종사자수,소계,151,165,122
"합계","관악구",남현동,합계,사업체수,사업체수,846,893,872
"합계","관악구",남현동,합계,종사자수,소계,4905,5064,4957
"합계","관악구",남현동,합계,종사자수,남,2610,2652,2655
"합계","관악구",남현동,합계,종사자수,여,2295,2412,2302
"합계","관악구",남현동,개인,사업체수,소계,683,703,665
"합계","관악구",남현동,개인,종사자수,소계,1747,1924,1818
"합계","관악구",남현동,회사법인,사업체수,소계,109,134,138
"합계","관악구",남현동,회사법인,종사자수,소계,2750,2668,2602
"합계","관악구",남현동,회사이외의 법인,사업체수,소계,30,31,34
"합계","관악구",남현동,회사이외의 법인,종사자수,소계,339,372,392
"합계","관악구",남현동,비법인단체,사업체수,소계,24,25,35
"합계","관악구",남현동,비법인단체,종사자수,소계,69,100,145
"합계","관악구",서원동,합계,사업체수,사업체수,1312,1288,1279
"합계","관악구",서원동,합계,종사자수,소계,7024,7490,7459
"합계","관악구",서원동,합계,종사자수,남,3207,3351,3464
"합계","관악구",서원동,합계,종사자수,여,3817,4139,3995
"합계","관악구",서원동,개인,사업체수,소계,1104,1068,1063
"합계","관악구",서원동,개인,종사자수,소계,3847,4130,4130
"합계","관악구",서원동,회사법인,사업체수,소계,150,158,157
"합계","관악구",서원동,회사법인,종사자수,소계,2495,2586,2583
"합계","관악구",서원동,회사이외의 법인,사업체수,소계,26,29,28
"합계","관악구",서원동,회사이외의 법인,종사자수,소계,298,356,347
"합계","관악구",서원동,비법인단체,사업체수,소계,32,33,31
"합계","관악구",서원동,비법인단체,종사자수,소계,384,418,399
"합계","관악구",신원동,합계,사업체수,사업체수,847,843,814
"합계","관악구",신원동,합계,종사자수,소계,2355,2380,2356
"합계","관악구",신원동,합계,종사자수,남,983,1035,1009
"합계","관악구",신원동,합계,종사자수,여,1372,1345,1347
"합계","관악구",신원동,개인,사업체수,소계,780,777,744
"합계","관악구",신원동,개인,종사자수,소계,1577,1593,1571
"합계","관악구",신원동,회사법인,사업체수,소계,22,22,23
"합계","관악구",신원동,회사법인,종사자수,소계,188,186,182
"합계","관악구",신원동,회사이외의 법인,사업체수,소계,7,9,11
"합계","관악구",신원동,회사이외의 법인,종사자수,소계,322,326,332
"합계","관악구",신원동,비법인단체,사업체수,소계,38,35,36
"합계","관악구",신원동,비법인단체,종사자수,소계,268,275,271
"합계","관악구",서림동,합계,사업체수,사업체수,1311,1295,1115
"합계","관악구",서림동,합계,종사자수,소계,3331,3300,3245
"합계","관악구",서림동,합계,종사자수,남,2074,1973,1899
"합계","관악구",서림동,합계,종사자수,여,1257,1327,1346
"합계","관악구",서림동,개인,사업체수,소계,1228,1212,1024
"합계","관악구",서림동,개인,종사자수,소계,2198,2081,1982
"합계","관악구",서림동,회사법인,사업체수,소계,36,36,43
"합계","관악구",서림동,회사법인,종사자수,소계,613,547,602
"합계","관악구",서림동,회사이외의 법인,사업체수,소계,12,12,13
"합계","관악구",서림동,회사이외의 법인,종사자수,소계,234,259,282
"합계","관악구",서림동,비법인단체,사업체수,소계,35,35,35
"합계","관악구",서림동,비법인단체,종사자수,소계,286,413,379
"합계","관악구",신사동,합계,사업체수,사업체수,1384,1388,1359
"합계","관악구",신사동,합계,종사자수,소계,4721,4696,4356
"합계","관악구",신사동,합계,종사자수,남,2498,2463,2262
"합계","관악구",신사동,합계,종사자수,여,2223,2233,2094
"합계","관악구",신사동,개인,사업체수,소계,1241,1222,1182
"합계","관악구",신사동,개인,종사자수,소계,3147,3079,2922
"합계","관악구",신사동,회사법인,사업체수,소계,89,108,113
"합계","관악구",신사동,회사법인,종사자수,소계,1143,1174,947
"합계","관악구",신사동,회사이외의 법인,사업체수,소계,16,17,21
"합계","관악구",신사동,회사이외의 법인,종사자수,소계,224,212,275
"합계","관악구",신사동,비법인단체,사업체수,소계,38,41,43
"합계","관악구",신사동,비법인단체,종사자수,소계,207,231,212
"합계","관악구",신림동,합계,사업체수,사업체수,1659,1662,1687
"합계","관악구",신림동,합계,종사자수,소계,5964,5860,6638
"합계","관악구",신림동,합계,종사자수,남,3051,3034,3294
"합계","관악구",신림동,합계,종사자수,여,2913,2826,3344
"합계","관악구",신림동,개인,사업체수,소계,1514,1509,1531
"합계","관악구",신림동,개인,종사자수,소계,4308,4196,4790
"합계","관악구",신림동,회사법인,사업체수,소계,108,115,124
"합계","관악구",신림동,회사법인,종사자수,소계,1193,1197,1434
"합계","관악구",신림동,회사이외의 법인,사업체수,소계,13,12,12
"합계","관악구",신림동,회사이외의 법인,종사자수,소계,363,341,291
"합계","관악구",신림동,비법인단체,사업체수,소계,24,26,20
"합계","관악구",신림동,비법인단체,종사자수,소계,100,126,123
"합계","관악구",난향동,합계,사업체수,사업체수,426,423,397
"합계","관악구",난향동,합계,종사자수,소계,2144,1907,1886
"합계","관악구",난향동,합계,종사자수,남,1006,981,944
"합계","관악구",난향동,합계,종사자수,여,1138,926,942
"합계","관악구",난향동,개인,사업체수,소계,374,359,327
"합계","관악구",난향동,개인,종사자수,소계,785,703,627
"합계","관악구",난향동,회사법인,사업체수,소계,18,22,27
"합계","관악구",난향동,회사법인,종사자수,소계,858,687,721
"합계","관악구",난향동,회사이외의 법인,사업체수,소계,9,11,12
"합계","관악구",난향동,회사이외의 법인,종사자수,소계,340,254,316
"합계","관악구",난향동,비법인단체,사업체수,소계,25,31,31
"합계","관악구",난향동,비법인단체,종사자수,소계,161,263,222
"합계","관악구",조원동,합계,사업체수,사업체수,2215,2170,2150
"합계","관악구",조원동,합계,종사자수,소계,7919,7399,7116
"합계","관악구",조원동,합계,종사자수,남,4533,4238,3997
