,식당명,별점,구,주소,음식종류,가격대,리뷰날짜,리뷰평가,리뷰수,맛있다수,괜찮다수,별로다수
750,아웃닭,3.6,서울시 광진구,주소 서울특별시 광진구 동일로22길 51,음식 종류 닭 / 오리 요리,가격대 만원-2만원,2021-10-28,괜찮다,22,16,6,0
751,감성타코,3.6,서울시 광진구,주소 서울특별시 광진구 능동로13길 39 2F,음식 종류 남미 음식,가격대 만원-2만원,2020-08-30,맛있다,13,8,4,1
752,사대분식,3.6,서울시 광진구,주소 서울특별시 광진구 능동로 197,음식 종류 기타 한식,가격대 만원 미만,2020-10-03,맛있다,19,10,8,1
753,옛집,3.6,서울시 광진구,주소 서울특별시 광진구 아차산로76가길 18,음식 종류 탕 / 찌개 / 전골,가격대 만원 미만,2022-07-10,맛있다,12,8,2,2
754,도쿄빙수,3.5,서울시 광진구,주소 서울특별시 광진구 아차산로31길 45 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2022-06-02,맛있다,31,19,10,2
755,도치피자,3.5,서울시 광진구,주소 서울특별시 광진구 아차산로62길 14-4,음식 종류 이탈리안,가격대 2만원-3만원,2021-10-17,별로,30,20,8,2
756,민벅,3.5,서울시 광진구,주소 서울특별시 광진구 능동로13길 39 한아름쇼핑센터,음식 종류 이탈리안,가격대 만원 미만,2022-08-11,맛있다,34,15,10,9
757,아차산손두부,3.5,서울시 광진구,주소 서울특별시 광진구 영화사로 68,음식 종류 한정식 / 백반 / 정통 한식,가격대 만원 미만,2022-04-28,괜찮다,6,3,2,1
758,신사소곱창,3.4,서울시 광진구,주소 서울특별시 광진구 아차산로31길 39,음식 종류 고기 요리,가격대 만원-2만원,2021-04-22,맛있다,58,33,15,10
759,안다즈커피,3.4,서울시 광진구,주소 서울특별시 광진구 천호대로132길 10,음식 종류 카페 / 디저트,가격대 만원 미만,2022-04-06,괜찮다,21,13,3,5
760,송림식당,3.4,서울시 광진구,주소 서울특별시 광진구 자양번영로 79 송림주차타워,음식 종류 한정식 / 백반 / 정통 한식,가격대 만원 미만,2022-03-21,맛있다,55,26,16,13
761,마우스래빗,3.4,서울시 광진구,주소 서울특별시 광진구 능동로11길 10,음식 종류 카페 / 디저트,가격대 만원 미만,2022-03-13,괜찮다,41,19,18,4
762,멘쇼,3.4,서울시 광진구,주소 서울특별시 광진구 군자로2길 3,음식 종류 라멘 / 소바 / 우동,가격대 만원 미만,2022-06-05,맛있다,32,19,7,6
763,메이빌,3.4,서울시 광진구,주소 서울특별시 광진구 아차산로29길 7 B1,음식 종류 이탈리안,가격대 2만원-3만원,2022-08-02,괜찮다,35,17,11,7
764,아날로그키친,3.4,서울시 광진구,주소 서울특별시 광진구 아차산로 200 3F,음식 종류 이탈리안,가격대 만원-2만원,2022-04-14,괜찮다,28,10,17,1
765,Cafe k375,3.4,서울시 광진구,주소 서울특별시 광진구 아차산로33길 68 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2021-04-26,맛있다,29,11,14,4
766,펠어커피,3.4,서울시 광진구,주소 서울특별시 광진구 아차산로59길 63 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2021-05-29,맛있다,14,9,3,2
767,강릉엄지네꼬막집,3.4,서울시 광진구,주소 서울특별시 광진구 아차산로 375,음식 종류 전통 주점 / 포차,가격대 만원-2만원,2021-06-08,맛있다,16,9,6,1
768,바른치킨,3.4,서울시 광진구,주소 서울특별시 광진구 아차산로29길 7,음식 종류 닭 / 오리 요리,가격대 만원-2만원,2022-04-20,맛있다,13,6,5,2
769,고흥순대국머리고기,3.4,서울시 광진구,주소 서울특별시 광진구 아차산로34길 16,음식 종류 탕 / 찌개 / 전골,가격대 만원 미만,2022-06-11,괜찮다,32,17,10,5
770,아오스요거트,3.4,서울시 광진구,주소 서울특별시 광진구 군자로5길 22,음식 종류 카페 / 디저트,가격대 만원 미만,2022-01-16,별로,9,4,3,2
771,니뽕내뽕,3.4,서울시 광진구,주소 서울특별시 광진구 동일로20길 60,음식 종류 정통 중식 / 일반 중식,가격대 만원 미만,2021-12-24,괜찮다,49,30,17,2
772,성수완당,3.4,서울시 광진구,주소 서울특별시 광진구 동일로20길 32,음식 종류 기타 한식,가격대 만원 미만,2022-08-09,괜찮다,6,2,4,0
773,미친양꼬치,3.4,서울시 광진구,주소 서울특별시 광진구 아차산로33길 16-4,음식 종류 기타 중식,가격대 만원-2만원,2022-07-01,별로,8,4,2,2
774,홍대돈부리,3.3,서울시 광진구,주소 서울특별시 광진구 군자로 4,음식 종류 돈부리 / 일본 카레 / 벤토,가격대 만원 미만,2022-03-11,맛있다,38,22,13,3
775,호야,3.3,서울시 광진구,주소 서울특별시 광진구 능동로13길 36,음식 종류 회 / 스시,가격대 만원-2만원,2020-11-08,맛있다,31,14,11,6
776,함흥본가면옥,3.3,서울시 광진구,주소 서울특별시 광진구 광나루로 456,음식 종류 국수 / 면 요리,가격대 만원 미만,2022-07-15,괜찮다,28,13,12,3
777,스시토푸,3.3,서울시 광진구,주소 서울특별시 광진구 아차산로 612,음식 종류 회 / 스시,가격대 만원-2만원,2021-01-11,별로,28,15,4,9
778,해피니스디저트,3.3,서울시 광진구,주소 서울특별시 광진구 아차산로 30길 31,음식 종류 카페 / 디저트,가격대 만원 미만,2022-01-07,맛있다,20,13,4,3
779,범가,3.3,서울시 광진구,주소 서울특별시 광진구 광장로 58-1,음식 종류 정통 중식 / 일반 중식,가격대 만원-2만원,2021-04-21,괜찮다,16,10,2,4
780,커피마켓,3.3,서울시 광진구,주소 서울특별시 광진구 아차산로33길 60,음식 종류 카페 / 디저트,가격대 만원 미만,2022-08-05,괜찮다,18,5,7,6
781,메차쿠차,3.3,서울시 광진구,주소 서울특별시 광진구 구의강변로3길 11,음식 종류 까스 요리,가격대 만원 미만,2022-06-01,괜찮다,14,9,5,0
782,카페온,3.3,서울시 광진구,주소 서울특별시 광진구 능동로4길 3,음식 종류 카페 / 디저트,가격대 만원 미만,2021-10-31,괜찮다,8,2,6,0
783,라이트레인,3.3,서울시 광진구,주소 서울특별시 광진구 아차산로 200 커먼그라운드 3F,음식 종류 카페 / 디저트,가격대 만원 미만,2022-02-17,괜찮다,6,1,5,0
784,캐치볼클럽,3.3,서울시 광진구,주소 서울특별시 광진구 동일로30길 51 B1,음식 종류 카페 / 디저트,가격대 만원 미만,2022-04-19,괜찮다,5,1,4,0
785,은호초밥,3.2,서울시 광진구,주소 서울특별시 광진구 동일로20길 83,음식 종류 회 / 스시,가격대 만원-2만원,2022-03-17,괜찮다,42,17,6,19
786,보난자커피,3.2,서울시 광진구,주소 서울특별시 광진구 능동로 239,음식 종류 카페 / 디저트,가격대 만원 미만,2022-07-20,괜찮다,7,1,4,2
787,심마니,3.2,서울시 광진구,주소 서울특별시 광진구 아차산로31길 20-4,음식 종류 전통 주점 / 포차,가격대 만원-2만원,2020-08-16,괜찮다,17,5,9,3
788,설빙,3.1,서울시 광진구,주소 서울특별시 광진구 아차산로 229,음식 종류 카페 / 디저트,가격대 만원 미만,2019-08-27,괜찮다,54,23,26,5
789,라화쿵부,3.1,서울시 광진구,주소 서울특별시 광진구 아차산로30길 42,음식 종류 기타 중식,가격대 만원 미만,4 일 전,맛있다,32,17,9,6
790,모모스테이크,3.1,서울시 광진구,주소 서울특별시 광진구 능동로13길 10 B1,음식 종류 스테이크 / 바베큐,가격대 만원 미만,2022-04-13,괜찮다,43,20,20,3
791,대한곱창,3.1,서울시 광진구,주소 서울특별시 광진구 능동로36길 10,음식 종류 고기 요리,가격대 만원-2만원,2022-03-26,괜찮다,16,7,5,4
792,바나나토크,3.1,서울시 광진구,주소 서울특별시 광진구 능동로 237,음식 종류 카페 / 디저트,가격대 만원 미만,2022-02-04,별로,35,12,16,7
793,사보텐,3.1,서울시 광진구,주소 서울특별시 광진구 아차산로 272 스타시티 B1,음식 종류 까스 요리,가격대 만원-2만원,2022-02-03,괜찮다,10,5,4,1
794,마초쉐프,3.0,서울시 광진구,주소 서울특별시 광진구 능동로 125 2F,음식 종류 이탈리안,가격대 만원-2만원,2021-07-21,맛있다,24,18,3,3
795,역전할머니맥주,3.0,서울시 광진구,주소 서울특별시 광진구 아차산로25길 13,음식 종류 치킨 / 호프 / 펍,가격대 만원-2만원,2022-01-11,괜찮다,10,3,6,1
796,도쿄스테이크,2.9,서울시 광진구,주소 서울특별시 광진구 능동로13길 27,음식 종류 스테이크 / 바베큐,가격대 만원 미만,2022-02-21,괜찮다,49,15,22,12
797,잉글사이드,2.9,서울시 광진구,주소 서울특별시 광진구 능동로 282,음식 종류 이탈리안,가격대 만원-2만원,2021-11-15,별로,13,0,9,4
798,동경규동,2.8,서울시 광진구,주소 서울특별시 광진구 아차산로 238,음식 종류 돈부리 / 일본 카레 / 벤토,가격대 만원 미만,2022-05-20,별로,10,3,4,3
799,프랭크버거,2.8,서울시 광진구,주소 서울특별시 광진구 아차산로29길 44 1F 104호,음식 종류 브런치 / 버거 / 샌드위치,가격대 만원 미만,2022-01-29,괜찮다,6,0,4,2
800,대성반점,4.6,서울시 강동구,주소 서울특별시 강동구 천중로15길 37,음식 종류 정통 중식 / 일반 중식,가격대 만원 미만,2022-07-30,맛있다,6,6,0,0
801,등갈비달인,4.6,서울시 강동구,주소 서울특별시 강동구 천호대로158길 25 1F,음식 종류 고기 요리,가격대 만원-2만원,2022-07-31,맛있다,8,8,0,0
802,얌얌카츠,4.4,서울시 강동구,주소 서울특별시 강동구 천호옛14길 22,음식 종류 까스 요리,가격대 만원-2만원,1 일 전,맛있다,30,25,4,1
803,신흥정육식당,4.4,서울시 강동구,주소 서울특별시 강동구 양재대로89길 16,음식 종류 고기 요리,가격대 2만원-3만원,2022-06-05,맛있다,11,10,1,0
804,보타이,4.3,서울시 강동구,주소 서울특별시 강동구 풍성로 90 한스빌딩 1F,음식 종류 태국 음식,가격대 만원-2만원,2022-06-11,맛있다,85,65,11,9
805,커피몽타주,4.3,서울시 강동구,주소 서울특별시 강동구 올림픽로48길 23-12 상지빌딩 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2022-07-15,괜찮다,77,61,15,1
806,다람,4.3,서울시 강동구,주소 서울특별시 강동구 양재대로85길 29 유봉빌딩,음식 종류 기타 한식,가격대 만원-2만원,2022-08-01,괜찮다,18,14,4,0
807,진미한우곱창,4.3,서울시 강동구,주소 서울특별시 강동구 천중로40길 50,음식 종류 고기 요리,가격대 2만원-3만원,2021-11-18,맛있다,27,22,3,2
808,이한진숙성회,4.3,서울시 강동구,주소 서울특별시 강동구 구천면로 247-1,가격대 2만원-3만원,주차 주차공간없음,2022-02-14,맛있다,15,13,2,0
809,짜장면 (휴업중),4.3,서울시 강동구,주소 서울특별시 강동구 진황도로 127 103호,음식 종류 정통 중식 / 일반 중식,가격대 만원 미만,2022-07-17,맛있다,4,4,0,0
810,경양미식,4.3,서울시 강동구,주소 서울특별시 강동구 천호옛14길 23-4,음식 종류 기타 한식,가격대 만원-2만원,2022-04-10,괜찮다,12,9,3,0
811,고모네원조콩탕북어탕,4.3,서울시 강동구,주소 서울특별시 강동구 풍성로57길 13,음식 종류 해산물 요리,가격대 만원-2만원,2022-08-07,맛있다,8,7,1,0
812,우리동네막국수국밥,4.3,서울시 강동구,주소 서울특별시 강동구 상암로4길 9 1F,음식 종류 국수 / 면 요리,가격대 만원 미만,2022-05-28,맛있다,7,7,0,0
813,영화정해장국,4.3,서울시 강동구,주소 서울특별시 강동구 진황도로43길 9 1F,음식 종류 탕 / 찌개 / 전골,가격대 만원 미만,2022-06-15,맛있다,11,11,0,0
814,대팔이네,4.3,서울시 강동구,주소 서울특별시 강동구 구천면로24길 20-9 1F,음식 종류 탕 / 찌개 / 전골,가격대 만원-2만원,2022-07-15,맛있다,7,7,0,0
815,꿀꿀진순대국,4.3,서울시 강동구,주소 서울특별시 강동구 양재대로103길 70,음식 종류 탕 / 찌개 / 전골,가격대 만원 미만,2022-07-13,맛있다,4,4,0,0
816,화진포막국수,4.2,서울시 강동구,주소 서울특별시 강동구 성내로10길 12,음식 종류 해산물 요리,가격대 만원 미만,2 일 전,맛있다,37,32,4,1
817,쭈꾸쭈꾸쭈꾸미,4.2,서울시 강동구,주소 서울특별시 강동구 천호옛길 98,음식 종류 해산물 요리,가격대 만원-2만원,2022-07-17,맛있다,60,46,8,6
818,캄포,4.2,서울시 강동구,주소 서울특별시 강동구 양재대로128길 41 1F,음식 종류 이탈리안,가격대 2만원-3만원,2022-05-09,맛있다,8,7,1,0
819,푸지미곱창,4.2,서울시 강동구,주소 서울특별시 강동구 천호옛14길 23,음식 종류 고기 요리,가격대 만원 미만,2022-06-07,맛있다,18,15,3,0
820,봉래면옥,4.1,서울시 강동구,주소 서울특별시 강동구 명일로 200-16,음식 종류 국수 / 면 요리,가격대 만원 미만,2022-06-21,괜찮다,36,27,8,1
821,데카망,4.1,서울시 강동구,주소 서울특별시 강동구 천호옛14길 35,음식 종류 돈부리 / 일본 카레 / 벤토,가격대 만원-2만원,2022-08-04,맛있다,42,35,4,3
822,8번가,4.1,서울시 강동구,주소 서울특별시 강동구 천호대로157길 18 원방빌딩,음식 종류 닭 / 오리 요리,가격대 만원-2만원,2022-07-31,맛있다,16,11,4,1
823,피콜로,4.1,서울시 강동구,주소 서울특별시 강동구 천호대로168가길 51,음식 종류 이탈리안,가격대 2만원-3만원,2022-06-30,맛있다,15,11,1,3
824,소문난칼국수,4.1,서울시 강동구,주소 서울특별시 강동구 천호대로 1045 일성하이츠오피스텔 2F,음식 종류 국수 / 면 요리,가격대 만원 미만,2022-07-26,맛있다,8,6,2,0
825,천호누룽지통닭구이,4.1,서울시 강동구,주소 서울특별시 강동구 천호옛14길 35 1F,음식 종류 닭 / 오리 요리,가격대 만원-2만원,2022-06-28,맛있다,8,7,1,0
826,백년화편,4.1,서울시 강동구,주소 서울특별시 강동구 양재대로81길 18 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2021-11-21,맛있다,16,14,2,0
827,유미벅스,4.0,서울시 강동구,주소 서울특별시 강동구 진황도로27길 4,음식 종류 치킨 / 호프 / 펍,가격대 만원-2만원,2022-01-19,맛있다,37,30,3,4
828,풍년상회쪽갈비,4.0,서울시 강동구,주소 서울특별시 강동구 천호옛14길 23-6,음식 종류 고기 요리,가격대 만원-2만원,2022-06-04,맛있다,26,19,7,0
829,히든브라운,4.0,서울시 강동구,주소 서울특별시 강동구 성안로9길 50 둘리빌딩 1F 101호,음식 종류 카페 / 디저트,가격대 만원 미만,2022-02-02,맛있다,16,13,3,0
830,반피셋,4.0,서울시 강동구,주소 서울특별시 강동구 양재대로 1500 105호,음식 종류 태국 음식,가격대 만원-2만원,2022-04-17,맛있다,14,13,1,0
831,두리돈까스,4.0,서울시 강동구,주소 서울특별시 강동구 고덕로 89 2F,음식 종류 기타 한식,가격대 만원 미만,2022-07-10,맛있다,22,15,5,2
832,카쿠,3.9,서울시 강동구,주소 서울특별시 강동구 성안로 45,가격대 만원 미만,주차 주차공간없음,2021-01-15,맛있다,49,41,5,3
833,온온,3.9,서울시 강동구,주소 서울특별시 강동구 성내로18길 34,가격대 만원 미만,주차 주차공간없음,2022-03-25,맛있다,28,25,2,1
834,아키노유키,3.9,서울시 강동구,주소 서울특별시 강동구 올림픽로70길 50-7,음식 종류 이자카야 / 오뎅 / 꼬치,가격대 만원-2만원,2022-03-13,맛있다,45,34,10,1
835,채스우드커피,3.9,서울시 강동구,주소 서울특별시 강동구 성안로 42 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2022-04-10,맛있다,19,14,3,2
836,평상시,3.9,서울시 강동구,주소 서울특별시 강동구 고덕로20길 26 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2022-05-29,맛있다,12,10,1,1
837,황푸차이나,3.9,서울시 강동구,주소 서울특별시 강동구 양재대로 1590 1F,음식 종류 정통 중식 / 일반 중식,가격대 만원-2만원,2022-07-05,맛있다,18,14,1,3
838,피에로커피,3.9,서울시 강동구,주소 서울특별시 강동구 성내로14길 27 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2022-06-15,맛있다,22,13,8,1
839,카페온도,3.9,서울시 강동구,주소 서울특별시 강동구 양재대로103길 40 101호,음식 종류 카페 / 디저트,가격대 만원 미만,2022-01-25,맛있다,14,12,2,0
840,송월냉면,3.9,서울시 강동구,주소 서울특별시 강동구 구천면로29길 26,음식 종류 국수 / 면 요리,가격대 만원 미만,2022-05-07,별로,13,9,3,1
841,평양만두집,3.9,서울시 강동구,주소 서울특별시 강동구 성내로 14,음식 종류 한정식 / 백반 / 정통 한식,가격대 만원 미만,2022-08-05,맛있다,14,12,2,0
842,애크로매틱 커피 컴퍼니,3.9,서울시 강동구,주소 서울특별시 강동구 성내로14길 37,음식 종류 카페 / 디저트,가격대 만원 미만,2022-07-16,별로,14,12,1,1
843,똥찌비,3.9,서울시 강동구,주소 서울특별시 강동구 천호대로159길 25 1F,음식 종류 일반 주점,가격대 만원-2만원,2022-04-04,맛있다,13,11,1,1
844,족발선생,3.9,서울시 강동구,주소 서울특별시 강동구 올림픽로70길 51-6,음식 종류 고기 요리,가격대 만원-2만원,2022-02-11,맛있다,23,18,4,1
845,천호쭈꾸미,3.9,서울시 강동구,주소 서울특별시 강동구 천호대로158길 14,음식 종류 해산물 요리,가격대 만원 미만,2021-10-12,맛있다,21,16,3,2
846,영춘똥꼬닭발,3.9,서울시 강동구,주소 서울특별시 강동구 올림픽로62길 38,음식 종류 닭 / 오리 요리,가격대 만원-2만원,2022-01-17,맛있다,19,17,1,1
847,벌스커피,3.9,서울시 강동구,주소 서울특별시 강동구 성내로5길 34,음식 종류 카페 / 디저트,가격대 만원 미만,2022-03-04,맛있다,6,4,2,0
848,미분당,3.9,서울시 강동구,주소 서울특별시 강동구 양재대로112길 13 103호,음식 종류 베트남 음식,가격대 만원 미만,2022-03-12,맛있다,5,4,1,0
849,솜솜베이커리,3.8,서울시 강동구,주소 서울특별시 강동구 암사1가길 37,음식 종류 카페 / 디저트,가격대 만원 미만,2022-06-03,괜찮다,34,27,5,2
850,스시마에,3.8,서울시 강동구,주소 서울특별시 강동구 성내로 40 동흔빌딩 1F,음식 종류 회 / 스시,가격대 만원-2만원,2022-06-18,괜찮다,10,8,2,0
851,갓잇,3.8,서울시 강동구,주소 서울특별시 강동구 성안로 14,음식 종류 남미 음식,가격대 만원 미만,2022-04-12,맛있다,24,17,7,0
852,미드데이썬,3.8,서울시 강동구,주소 서울특별시 강동구 양재대로91나길 55,음식 종류 카페 / 디저트,가격대 만원-2만원,2022-02-04,괜찮다,12,8,4,0
853,피카피오,3.8,서울시 강동구,주소 서울특별시 강동구 천호대로 1065,음식 종류 카페 / 디저트,가격대 만원 미만,2022-03-19,맛있다,21,13,8,0
854,모리식당,3.8,서울시 강동구,주소 서울특별시 강동구 양재대로113길 8,음식 종류 정통 일식 / 일반 일식,가격대 만원 미만,2022-01-12,괜찮다,14,9,3,2
855,마데린커피,3.8,서울시 강동구,주소 서울특별시 강동구 올림픽로 654-15 1F,가격대 만원 미만,0,2022-03-21,괜찮다,9,6,2,1
856,펠어커피,3.8,서울시 강동구,주소 서울특별시 강동구 천호옛14길 23-12 1F 102호,음식 종류 카페 / 디저트,가격대 만원 미만,2022-01-28,괜찮다,8,6,2,0
857,브로일링커피컴퍼니,3.8,서울시 강동구,주소 서울특별시 강동구 성내로10길 9-6 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2022-06-01,괜찮다,10,5,5,0
858,YUP,3.8,서울시 강동구,주소 서울특별시 강동구 성안로 22 세현빌딩 1F,가격대 만원-2만원,주차 무료주차 가능,2022-05-21,맛있다,9,6,3,0
859,블랑제리 11 17,3.7,서울시 강동구,주소 서울특별시 강동구 올림픽로 624,음식 종류 베이커리,가격대 만원 미만,2022-06-27,맛있다,78,59,18,1
860,통로,3.7,서울시 강동구,주소 서울특별시 강동구 강동대로55길 25,음식 종류 태국 음식,가격대 만원 미만,2021-07-05,맛있다,20,18,0,2
861,에이컷스테이크,3.7,서울시 강동구,주소 서울특별시 강동구 강동대로 187 파크비유캐슬 2F,음식 종류 패밀리 레스토랑,가격대 2만원-3만원,6 일 전,맛있다,16,6,7,3
862,프언타이,3.7,서울시 강동구,주소 서울특별시 광진구 아차산로 431 강변SK뷰 상가3동 B103호,음식 종류 태국 음식,가격대 만원-2만원,2021-10-17,별로,26,19,2,5
863,셀프하우스,3.7,서울시 강동구,주소 서울특별시 강동구 올림픽로 572,음식 종류 기타 한식,가격대 만원 미만,2021-12-25,맛있다,61,34,19,8
864,하다식당 (휴업중),3.7,서울시 강동구,주소 서울특별시 강동구 풍성로 105,음식 종류 까스 요리,가격대 만원 미만,2022-04-24,괜찮다,18,12,5,1
865,율베이커리,3.7,서울시 강동구,주소 서울특별시 강동구 양재대로103길 43,음식 종류 베이커리,가격대 만원 미만,2022-06-19,별로,22,16,5,1
866,월요일,3.7,서울시 강동구,주소 서울특별시 강동구 올림픽로62길 18 1F,음식 종류 일반 주점,가격대 2만원-3만원,2022-07-10,맛있다,8,6,1,1
867,강동호치민,3.6,서울시 강동구,주소 서울특별시 강동구 천호대로 1089 복합시설동 비47호 강동헤르셔,음식 종류 베트남 음식,가격대 만원 미만,2022-02-10,맛있다,15,7,6,2
868,스시야미,3.6,서울시 강동구,주소 서울특별시 강동구 천호대로159길 53,음식 종류 회 / 스시,가격대 만원-2만원,2021-12-29,맛있다,25,11,8,6
869,파트원나이스,3.6,서울시 강동구,주소 서울특별시 강동구 올림픽로89길 29,음식 종류 카페 / 디저트,가격대 만원 미만,2021-12-09,별로,12,8,3,1
870,인정원월남쌈,3.6,서울시 강동구,주소 서울특별시 강동구 천호대로 1158,음식 종류 베트남 음식,가격대 만원-2만원,2021-09-14,괜찮다,25,17,5,3
871,안녕식당,3.5,서울시 강동구,주소 서울특별시 강동구 천호대로159길 53,음식 종류 돈부리 / 일본 카레 / 벤토,가격대 만원 미만,2022-08-08,별로,85,49,25,11
872,멘야세븐,3.5,서울시 강동구,주소 서울특별시 강동구 양재대로112길 45,음식 종류 라멘 / 소바 / 우동,가격대 만원 미만,2022-01-18,괜찮다,24,15,7,2
873,바이재재,3.5,서울시 강동구,주소 서울특별시 강동구 풍성로53길 27 1F,가격대 만원 미만,주차 주차공간없음,2022-04-24,맛있다,14,9,4,1
874,풀팬,3.5,서울시 강동구,주소 서울특별시 강동구 올림픽로 660 엘쿠르상가 104호,음식 종류 이탈리안,가격대 만원-2만원,2021-11-02,맛있다,31,15,8,8
875,하이몬드,3.5,서울시 강동구,주소 서울특별시 강동구 천호옛14길 11 1-2F,음식 종류 베이커리,가격대 만원 미만,2022-06-19,맛있다,27,13,11,3
876,미니회바,3.5,서울시 강동구,주소 서울특별시 강동구 천호옛길 97,음식 종류 회 / 스시,가격대 2만원-3만원,2022-01-23,별로,20,12,6,2
877,모범떡볶이 1976,3.5,서울시 강동구,주소 서울특별시 강동구 진황도로 85,음식 종류 기타 한식,가격대 만원 미만,2020-12-24,괜찮다,33,20,9,4
878,해중천반점,3.5,서울시 강동구,주소 서울특별시 강동구 천호옛길 84,음식 종류 기타 중식,가격대 만원 미만,2022-04-04,맛있다,21,9,5,7
879,엘리펀트커피,3.5,서울시 강동구,주소 서울특별시 강동구 양재대로 1548,음식 종류 카페 / 디저트,가격대 만원 미만,2022-06-03,괜찮다,11,5,5,1
880,스타벅스,3.5,서울시 강동구,주소 서울특별시 강동구 성내로 32,음식 종류 카페 / 디저트,가격대 만원 미만,2022-08-04,맛있다,6,4,2,0
881,고급아바이순대,3.4,서울시 강동구,주소 서울특별시 강동구 진황도로 127,음식 종류 탕 / 찌개 / 전골,가격대 만원 미만,2022-07-28,맛있다,7,3,1,3
882,유타로,3.4,서울시 강동구,주소 서울특별시 강동구 올림픽로70길 56-6,음식 종류 라멘 / 소바 / 우동,가격대 만원 미만,2021-07-08,맛있다,34,18,14,2
883,함경면옥,3.4,서울시 강동구,주소 서울특별시 강동구 강동대로 215 삼안빌딩,음식 종류 국수 / 면 요리,가격대 만원 미만,2022-06-01,맛있다,6,2,2,2
884,초밥의신 부타,3.4,서울시 강동구,주소 서울특별시 강동구 천호대로155길 11,음식 종류 회 / 스시,가격대 만원-2만원,2022-04-03,맛있다,14,7,4,3
885,오픈키친어경재,3.3,서울시 강동구,주소 서울특별시 강동구 천호대로 1162 세양청마루 아파트 상가 104호,음식 종류 이탈리안,가격대 만원-2만원,2021-04-25,별로,13,9,2,2
886,차이나린찐,3.2,서울시 강동구,주소 서울특별시 강동구 강동대로 223 인텍스파크뷰 1F,음식 종류 정통 중식 / 일반 중식,가격대 만원 미만,2021-08-17,괜찮다,19,4,9,6
887,분홍다이닝,2.9,서울시 강동구,주소 서울특별시 강동구 천호대로157길 18 원방빌딩 1F,음식 종류 기타 양식,가격대 만원-2만원,2022-05-20,별로,17,7,4,6
888,근초밥,2.9,서울시 강동구,주소 서울특별시 강동구 올림픽로 538,음식 종류 회 / 스시,가격대 만원-2만원,2022-07-05,괜찮다,10,5,1,4
889,분더버거,,서울시 강동구,주소 서울특별시 강동구 천호대로168가길 57,음식 종류 브런치 / 버거 / 샌드위치,가격대 만원 미만,2022-01-09,괜찮다,18,13,4,1
890,모뉴먼트커피,,서울시 강동구,주소 서울특별시 강동구 올림픽로62길 5 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2022-01-20,괜찮다,10,4,4,2
891,곱사모,,서울시 강동구,주소 서울특별시 강동구 양재대로102길 32,음식 종류 고기 요리,0,2019-07-18,괜찮다,2,0,2,0
892,와줘서고마워요,,서울시 강동구,주소 서울특별시 강동구 고덕로 133 롯데캐슬퍼스트상가 320-1호,음식 종류 이탈리안,가격대 만원-2만원,2021-03-04,별로,17,14,2,1
893,브리에,,서울시 강동구,주소 서울특별시 강동구 강동대로51길 50,음식 종류 카페 / 디저트,가격대 만원 미만,2022-02-09,괜찮다,6,4,2,0
894,마카롱걸,,서울시 강동구,주소 서울특별시 강동구 양재대로81길 8,음식 종류 카페 / 디저트,가격대 만원 미만,2019-04-27,별로,5,3,0,2
895,제주아줌마집,,서울시 강동구,주소 서울특별시 강동구 풍성로58길 34,음식 종류 해산물 요리,가격대 2만원-3만원,2022-01-29,맛있다,11,7,2,2
896,하에레츠,,서울시 강동구,주소 서울특별시 강동구 암사길 27,음식 종류 베이커리,가격대 만원 미만,2018-06-20,맛있다,7,5,1,1
897,오븐베이크,,서울시 강동구,주소 서울특별시 강동구 고덕로10길 43-3 1F,음식 종류 베이커리,가격대 만원 미만,2022-06-03,맛있다,4,4,0,0
898,배나무집,,서울시 강동구,주소 서울특별시 강동구 동남로 585,음식 종류 닭 / 오리 요리,가격대 2만원-3만원,2021-12-18,별로,10,5,3,2
899,팔선생,,서울시 강동구,주소 서울특별시 강동구 성내로8길 9-19,음식 종류 정통 중식 / 일반 중식,가격대 만원 미만,2021-01-02,별로,14,7,5,2
900,카페메종드한,,서울시 강동구,주소 서울특별시 강동구 성안로 27 103호,음식 종류 카페 / 디저트,가격대 만원 미만,2021-04-24,괜찮다,5,3,2,0
901,랍스타킹,,서울시 강동구,주소 서울특별시 강동구 고덕로25길 13-19 1F,음식 종류 시푸드 요리,가격대 3만원-4만원,2021-04-26,맛있다,2,2,0,0
902,커피방,,서울시 강동구,주소 서울특별시 강동구 천호대로168나길 3,음식 종류 카페 / 디저트,가격대 만원 미만,2022-04-05,괜찮다,3,2,1,0
903,요다래,,서울시 강동구,주소 서울특별시 강동구 성안로3길 96,음식 종류 라멘 / 소바 / 우동,가격대 만원 미만,2022-01-20,맛있다,13,11,1,1
904,해왕조개전문,,서울시 강동구,주소 서울특별시 강동구 풍성로56길 39 1F 113-114호,음식 종류 해산물 요리,가격대 만원-2만원,0,0,2,2,0,0
